"scenario","N","T","r","K","SNR_target","sigma2","N1k","T1k","c_ell","c_u","rep","method","mu_true","mu_hat","sq_err"
"window",100,80,6,1,1,0.0036,70,60,0.657860101766673,1.22819105025127,10,"real_nopool",0.00359673536466236,0.0963518488216231,0.00860351107241366
"window",100,80,6,1,1,0.0036,70,60,0.657860101766673,1.22819105025127,10,"oracle_pool",0.00359673536466236,0.0757864434318671,0.00521135395082825
"window",100,80,6,1,1,0.0036,70,60,0.657860101766673,1.22819105025127,10,"oracle_nopool",0.00359673536466236,0.0757864434318671,0.00521135395082825
"window",100,80,6,1,1,0.0036,70,60,0.657860101766673,1.22819105025127,10,"oracle_local",0.00359673536466236,0.00099557248286042,6.76604833766419e-06
"window",100,80,6,1,1,0.0036,70,60,0.761704421442534,1.25732783949362,11,"real_pool",0.0288915507538655,0.0628745673291939,0.00115484541555905
"window",100,80,6,1,1,0.0036,70,60,0.761704421442534,1.25732783949362,11,"real_nopool",0.0288915507538655,0.0628745673291939,0.00115484541555905
"window",100,80,6,1,1,0.0036,70,60,0.761704421442534,1.25732783949362,11,"oracle_pool",0.0288915507538655,0.0469212364177633,0.000325069565138961
"window",100,80,6,1,1,0.0036,70,60,0.761704421442534,1.25732783949362,11,"oracle_nopool",0.0288915507538655,0.0469212364177633,0.000325069565138961
"window",100,80,6,1,1,0.0036,70,60,0.761704421442534,1.25732783949362,11,"oracle_local",0.0288915507538655,0.0304510160751843,2.43193208839594e-06
"window",100,80,6,1,1,0.0036,70,60,0.774062583364193,1.26117752288869,12,"real_pool",0.0129609451631893,0.00647818714314912,4.20261515463949e-05
"window",100,80,6,1,1,0.0036,70,60,0.774062583364193,1.26117752288869,12,"real_nopool",0.0129609451631893,0.00647818714314912,4.20261515463949e-05
"window",100,80,6,1,1,0.0036,70,60,0.774062583364193,1.26117752288869,12,"oracle_pool",0.0129609451631893,0.00387861272170085,8.2488762577713e-05
"window",100,80,6,1,1,0.0036,70,60,0.774062583364193,1.26117752288869,12,"oracle_nopool",0.0129609451631893,0.00387861272170085,8.2488762577713e-05
"window",100,80,6,1,1,0.0036,70,60,0.774062583364193,1.26117752288869,12,"oracle_local",0.0129609451631893,0.0121181331855701,7.10332029618366e-07
"window",100,80,6,1,1,0.0036,70,60,0.729923264354048,1.23652283232196,13,"real_pool",0.046007511980414,0.123419660103566,0.00599264067704088
"window",100,80,6,1,1,0.0036,70,60,0.729923264354048,1.23652283232196,13,"real_nopool",0.046007511980414,0.123419660103566,0.00599264067704088
"window",100,80,6,1,1,0.0036,70,60,0.729923264354048,1.23652283232196,13,"oracle_pool",0.046007511980414,0.0823279001541931,0.001319170597094
"window",100,80,6,1,1,0.0036,70,60,0.729923264354048,1.23652283232196,13,"oracle_nopool",0.046007511980414,0.0823279001541931,0.001319170597094
"window",100,80,6,1,1,0.0036,70,60,0.729923264354048,1.23652283232196,13,"oracle_local",0.046007511980414,0.0503805259462801,1.91232511456599e-05
"window",100,80,6,1,1,0.0036,70,60,0.753019605931504,1.28149203119356,14,"real_pool",-0.00121550436505398,-0.00813591159126545,4.78920361766e-05
"window",100,80,6,1,1,0.0036,70,60,0.753019605931504,1.28149203119356,14,"real_nopool",-0.00121550436505398,-0.00813591159126545,4.78920361766e-05
"window",100,80,6,1,1,0.0036,70,60,0.753019605931504,1.28149203119356,14,"oracle_pool",-0.00121550436505398,-0.00232111328277046,1.22237107893422e-06
"window",100,80,6,1,1,0.0036,70,60,0.753019605931504,1.28149203119356,14,"oracle_nopool",-0.00121550436505398,-0.00232111328277046,1.22237107893422e-06
"window",100,80,6,1,1,0.0036,70,60,0.753019605931504,1.28149203119356,14,"oracle_local",-0.00121550436505398,0.00102742264675836,5.03072158031741e-06
"window",100,80,6,1,1,0.0036,70,60,0.695413021405755,1.2608336204938,15,"real_pool",-0.00840314398938413,-0.0433293287763811,0.00121983838377546
"window",100,80,6,1,1,0.0036,70,60,0.695413021405755,1.2608336204938,15,"real_nopool",-0.00840314398938413,-0.0433293287763811,0.00121983838377546
"window",100,80,6,1,1,0.0036,70,60,0.695413021405755,1.2608336204938,15,"oracle_pool",-0.00840314398938413,-0.0249855819968369,0.000274977250271016
"window",100,80,6,1,1,0.0036,70,60,0.695413021405755,1.2608336204938,15,"oracle_nopool",-0.00840314398938413,-0.0249855819968369,0.000274977250271016
"window",100,80,6,1,1,0.0036,70,60,0.695413021405755,1.2608336204938,15,"oracle_local",-0.00840314398938413,-0.0116532600312279,1.05632542854503e-05
"window",100,80,6,1,1,0.0036,70,60,0.769608029361372,1.25882031540626,16,"real_pool",0.00669337653851808,0.0137230274995297,4.94159926336517e-05
"window",100,80,6,1,1,0.0036,70,60,0.769608029361372,1.25882031540626,16,"real_nopool",0.00669337653851808,0.0137230274995297,4.94159926336517e-05
"window",100,80,6,1,1,0.0036,70,60,0.769608029361372,1.25882031540626,16,"oracle_pool",0.00669337653851808,0.00513356729459172,2.43300487743814e-06
"window",100,80,6,1,1,0.0036,70,60,0.769608029361372,1.25882031540626,16,"oracle_nopool",0.00669337653851808,0.00513356729459172,2.43300487743814e-06
"window",100,80,6,1,1,0.0036,70,60,0.769608029361372,1.25882031540626,16,"oracle_local",0.00669337653851808,0.00755889315854615,7.49119019544805e-07
"window",100,80,6,1,1,0.0036,70,60,0.65717264158512,1.21069489057515,17,"real_pool",-0.000474789701792454,-0.0009302021013479,2.07400453668849e-07
"window",100,80,6,1,1,0.0036,70,60,0.65717264158512,1.21069489057515,17,"real_nopool",-0.000474789701792454,-0.0009302021013479,2.07400453668849e-07
"window",100,80,6,1,1,0.0036,70,60,0.65717264158512,1.21069489057515,17,"oracle_pool",-0.000474789701792454,0.00423611527402893,2.21926256912187e-05
"window",100,80,6,1,1,0.0036,70,60,0.65717264158512,1.21069489057515,17,"oracle_nopool",-0.000474789701792454,0.00423611527402893,2.21926256912187e-05
"window",100,80,6,1,1,0.0036,70,60,0.65717264158512,1.21069489057515,17,"oracle_local",-0.000474789701792454,0.0030440813511342,1.23824534871251e-05
"window",100,80,6,1,1,0.0036,70,60,0.657652330411519,1.32218975695044,18,"real_pool",-0.00346519480185428,0.00589702152623129,8.7651094573872e-05
"window",100,80,6,1,1,0.0036,70,60,0.657652330411519,1.32218975695044,18,"real_nopool",-0.00346519480185428,0.00589702152623129,8.7651094573872e-05
"window",100,80,6,1,1,0.0036,70,60,0.657652330411519,1.32218975695044,18,"oracle_pool",-0.00346519480185428,-0.0248953394908779,0.000459251101392486
"window",100,80,6,1,1,0.0036,70,60,0.657652330411519,1.32218975695044,18,"oracle_nopool",-0.00346519480185428,-0.0248953394908779,0.000459251101392486
"window",100,80,6,1,1,0.0036,70,60,0.657652330411519,1.32218975695044,18,"oracle_local",-0.00346519480185428,-0.000353258679918175,9.68414642701073e-06
"window",100,80,6,1,1,0.0036,70,60,0.774605709230496,1.19978502179294,19,"real_pool",-0.0268071328705751,-0.0512558141139662,0.000597738014540946
"window",100,80,6,1,1,0.0036,70,60,0.774605709230496,1.19978502179294,19,"real_nopool",-0.0268071328705751,-0.0512558141139662,0.000597738014540946
"window",100,80,6,1,1,0.0036,70,60,0.774605709230496,1.19978502179294,19,"oracle_pool",-0.0268071328705751,-0.0397276135128478,0.000166938820027344
"window",100,80,6,1,1,0.0036,70,60,0.774605709230496,1.19978502179294,19,"oracle_nopool",-0.0268071328705751,-0.0397276135128478,0.000166938820027344
"window",100,80,6,1,1,0.0036,70,60,0.774605709230496,1.19978502179294,19,"oracle_local",-0.0268071328705751,-0.0300670857549369,1.06272928082593e-05
"window",100,80,6,1,1,0.0036,70,60,0.758922826199471,1.27450765092,20,"real_pool",0.0167128268945064,0.0424232414408298,0.0006610254161438
"window",100,80,6,1,1,0.0036,70,60,0.758922826199471,1.27450765092,20,"real_nopool",0.0167128268945064,0.0424232414408298,0.0006610254161438
"window",100,80,6,1,1,0.0036,70,60,0.758922826199471,1.27450765092,20,"oracle_pool",0.0167128268945064,0.0487735166645239,0.00102788782852931
"window",100,80,6,1,1,0.0036,70,60,0.758922826199471,1.27450765092,20,"oracle_nopool",0.0167128268945064,0.0487735166645239,0.00102788782852931
"window",100,80,6,1,1,0.0036,70,60,0.758922826199471,1.27450765092,20,"oracle_local",0.0167128268945064,0.0179595701346513,1.55436870684702e-06
"window",100,80,6,1,1,0.0036,70,60,0.755852881805983,1.1882738464763,21,"real_pool",0.0436317250314444,0.0447762086056729,1.30984265167873e-06
"window",100,80,6,1,1,0.0036,70,60,0.755852881805983,1.1882738464763,21,"real_nopool",0.0436317250314444,0.0447762086056729,1.30984265167873e-06
"window",100,80,6,1,1,0.0036,70,60,0.755852881805983,1.1882738464763,21,"oracle_pool",0.0436317250314444,0.0365445998670539,5.02273430957369e-05
"window",100,80,6,1,1,0.0036,70,60,0.755852881805983,1.1882738464763,21,"oracle_nopool",0.0436317250314444,0.0365445998670539,5.02273430957369e-05
"window",100,80,6,1,1,0.0036,70,60,0.755852881805983,1.1882738464763,21,"oracle_local",0.0436317250314444,0.042594467134992,1.075903943753e-06
"window",100,80,6,1,1,0.0036,70,60,0.676098668095395,1.17232574616314,22,"real_pool",-0.0172769319136677,-0.0501534302657499,0.00108086414389447
"window",100,80,6,1,1,0.0036,70,60,0.676098668095395,1.17232574616314,22,"real_nopool",-0.0172769319136677,-0.0501534302657499,0.00108086414389447
"window",100,80,6,1,1,0.0036,70,60,0.676098668095395,1.17232574616314,22,"oracle_pool",-0.0172769319136677,-0.049579063133966,0.00104342768137337
"window",100,80,6,1,1,0.0036,70,60,0.676098668095395,1.17232574616314,22,"oracle_nopool",-0.0172769319136677,-0.049579063133966,0.00104342768137337
"window",100,80,6,1,1,0.0036,70,60,0.676098668095395,1.17232574616314,22,"oracle_local",-0.0172769319136677,-0.0170584878656375,4.77178021198095e-08
"window",100,80,6,1,1,0.0036,70,60,0.721406261608914,1.26305904019314,23,"real_pool",0.0471593524497322,0.033133945596565,0.000196712037396869
"window",100,80,6,1,1,0.0036,70,60,0.721406261608914,1.26305904019314,23,"real_nopool",0.0471593524497322,0.033133945596565,0.000196712037396869
"window",100,80,6,1,1,0.0036,70,60,0.721406261608914,1.26305904019314,23,"oracle_pool",0.0471593524497322,0.0420207890786635,2.64048335184882e-05
"window",100,80,6,1,1,0.0036,70,60,0.721406261608914,1.26305904019314,23,"oracle_nopool",0.0471593524497322,0.0420207890786635,2.64048335184882e-05
"window",100,80,6,1,1,0.0036,70,60,0.721406261608914,1.26305904019314,23,"oracle_local",0.0471593524497322,0.0462982630247063,7.41474997891409e-07
"window",100,80,6,1,1,0.0036,70,60,0.69777485236814,1.24206024309955,24,"real_pool",0.0380184363078671,-0.0464222100479374,0.00713022275698604
"window",100,80,6,1,1,0.0036,70,60,0.69777485236814,1.24206024309955,24,"real_nopool",0.0380184363078671,-0.0464222100479374,0.00713022275698604
"window",100,80,6,1,1,0.0036,70,60,0.69777485236814,1.24206024309955,24,"oracle_pool",0.0380184363078671,-0.0446385666109089,0.00683218013151455
"window",100,80,6,1,1,0.0036,70,60,0.69777485236814,1.24206024309955,24,"oracle_nopool",0.0380184363078671,-0.0446385666109089,0.00683218013151455
"window",100,80,6,1,1,0.0036,70,60,0.69777485236814,1.24206024309955,24,"oracle_local",0.0380184363078671,0.0323346369400049,3.23055752541111e-05
"window",100,80,6,1,1,0.0036,70,60,0.609181484482935,1.27122759697374,25,"real_pool",0.0635993112567446,0.100695940062953,0.00137615986878559
"window",100,80,6,1,1,0.0036,70,60,0.609181484482935,1.27122759697374,25,"real_nopool",0.0635993112567446,0.100695940062953,0.00137615986878559
"window",100,80,6,1,1,0.0036,70,60,0.609181484482935,1.27122759697374,25,"oracle_pool",0.0635993112567446,0.0886577776801495,0.000627926739492911
"window",100,80,6,1,1,0.0036,70,60,0.609181484482935,1.27122759697374,25,"oracle_nopool",0.0635993112567446,0.0886577776801495,0.000627926739492911
"window",100,80,6,1,1,0.0036,70,60,0.609181484482935,1.27122759697374,25,"oracle_local",0.0635993112567446,0.0602156867344132,1.14489149081225e-05
"window",100,80,6,1,1,0.0036,70,60,0.693418167494141,1.25047350488328,26,"real_pool",0.00899443567114317,-0.012429712236814,0.000458994113582026
"window",100,80,6,1,1,0.0036,70,60,0.693418167494141,1.25047350488328,26,"real_nopool",0.00899443567114317,-0.012429712236814,0.000458994113582026
"window",100,80,6,1,1,0.0036,70,60,0.693418167494141,1.25047350488328,26,"oracle_pool",0.00899443567114317,-0.0286750659971411,0.00141899135593687
"window",100,80,6,1,1,0.0036,70,60,0.693418167494141,1.25047350488328,26,"oracle_nopool",0.00899443567114317,-0.0286750659971411,0.00141899135593687
"window",100,80,6,1,1,0.0036,70,60,0.693418167494141,1.25047350488328,26,"oracle_local",0.00899443567114317,0.0102584898085286,1.59783286224128e-06
"window",100,80,6,1,1,0.0036,70,60,0.622414475119453,1.27038444985858,27,"real_pool",-0.0228019206088258,-0.0611565897549555,0.00147108064530907
"window",100,80,6,1,1,0.0036,70,60,0.622414475119453,1.27038444985858,27,"real_nopool",-0.0228019206088258,-0.0611565897549555,0.00147108064530907
"window",100,80,6,1,1,0.0036,70,60,0.622414475119453,1.27038444985858,27,"oracle_pool",-0.0228019206088258,-0.0717573646507795,0.00239663550134485
"window",100,80,6,1,1,0.0036,70,60,0.622414475119453,1.27038444985858,27,"oracle_nopool",-0.0228019206088258,-0.0717573646507795,0.00239663550134485
"window",100,80,6,1,1,0.0036,70,60,0.622414475119453,1.27038444985858,27,"oracle_local",-0.0228019206088258,-0.0238842008811118,1.17133058777936e-06
"window",100,80,6,1,1,0.0036,70,60,0.534905482710241,1.2687589650608,28,"real_pool",-0.0379091238185638,-0.0920550630003938,0.00293178272988244
"window",100,80,6,1,1,0.0036,70,60,0.534905482710241,1.2687589650608,28,"real_nopool",-0.0379091238185638,-0.0920550630003938,0.00293178272988244
"window",100,80,6,1,1,0.0036,70,60,0.534905482710241,1.2687589650608,28,"oracle_pool",-0.0379091238185638,-0.0253361019502587,0.000158080878900878
"window",100,80,6,1,1,0.0036,70,60,0.534905482710241,1.2687589650608,28,"oracle_nopool",-0.0379091238185638,-0.0253361019502587,0.000158080878900878
"window",100,80,6,1,1,0.0036,70,60,0.534905482710241,1.2687589650608,28,"oracle_local",-0.0379091238185638,-0.0368666185738295,1.08681718529848e-06
"window",100,80,6,1,1,0.0036,70,60,0.651961624983399,1.24184765872136,29,"real_pool",-0.0439727055618772,-0.0567680117238573,0.000163719859778807
"window",100,80,6,1,1,0.0036,70,60,0.651961624983399,1.24184765872136,29,"real_nopool",-0.0439727055618772,-0.0567680117238573,0.000163719859778807
"window",100,80,6,1,1,0.0036,70,60,0.651961624983399,1.24184765872136,29,"oracle_pool",-0.0439727055618772,-0.0635583053299998,0.000383595718277084
"window",100,80,6,1,1,0.0036,70,60,0.651961624983399,1.24184765872136,29,"oracle_nopool",-0.0439727055618772,-0.0635583053299998,0.000383595718277084
"window",100,80,6,1,1,0.0036,70,60,0.651961624983399,1.24184765872136,29,"oracle_local",-0.0439727055618772,-0.0372667595591435,4.49697117915792e-05
"window",100,80,6,1,1,0.0036,70,60,0.732780177605833,1.28592224852153,30,"real_pool",0.0175789657467385,0.0190465915915222,2.15392562027714e-06
"window",100,80,6,1,1,0.0036,70,60,0.732780177605833,1.28592224852153,30,"real_nopool",0.0175789657467385,0.0190465915915222,2.15392562027714e-06
"window",100,80,6,1,1,0.0036,70,60,0.732780177605833,1.28592224852153,30,"oracle_pool",0.0175789657467385,0.0154672624367236,4.45929086952799e-06
"window",100,80,6,1,1,0.0036,70,60,0.732780177605833,1.28592224852153,30,"oracle_nopool",0.0175789657467385,0.0154672624367236,4.45929086952799e-06
"window",100,80,6,1,1,0.0036,70,60,0.732780177605833,1.28592224852153,30,"oracle_local",0.0175789657467385,0.00497488855945087,0.000158862761743104
"window",100,80,6,1,1,0.0036,70,60,0.748996600080688,1.25871330400132,31,"real_pool",-0.00776894838623127,-0.0406688289333738,0.00108240214001625
"window",100,80,6,1,1,0.0036,70,60,0.748996600080688,1.25871330400132,31,"real_nopool",-0.00776894838623127,-0.0406688289333738,0.00108240214001625
"window",100,80,6,1,1,0.0036,70,60,0.748996600080688,1.25871330400132,31,"oracle_pool",-0.00776894838623127,-0.0639300469361176,0.00315406899033005
"window",100,80,6,1,1,0.0036,70,60,0.748996600080688,1.25871330400132,31,"oracle_nopool",-0.00776894838623127,-0.0639300469361176,0.00315406899033005
"window",100,80,6,1,1,0.0036,70,60,0.748996600080688,1.25871330400132,31,"oracle_local",-0.00776894838623127,-0.0056507717529762,4.48667224966782e-06
"window",100,80,6,1,1,0.0036,70,60,0.742343133566727,1.25805336603943,32,"real_pool",-0.0524074771546047,-0.0431344328354501,8.59893509450055e-05
"window",100,80,6,1,1,0.0036,70,60,0.742343133566727,1.25805336603943,32,"real_nopool",-0.0524074771546047,-0.0431344328354501,8.59893509450055e-05
"window",100,80,6,1,1,0.0036,70,60,0.742343133566727,1.25805336603943,32,"oracle_pool",-0.0524074771546047,-0.0410477101082595,0.000129044307347231
"window",100,80,6,1,1,0.0036,70,60,0.742343133566727,1.25805336603943,32,"oracle_nopool",-0.0524074771546047,-0.0410477101082595,0.000129044307347231
"window",100,80,6,1,1,0.0036,70,60,0.742343133566727,1.25805336603943,32,"oracle_local",-0.0524074771546047,-0.049164253181428,1.05185017401878e-05
"window",100,80,6,1,1,0.0036,70,60,0.644904349731437,1.21874341379148,33,"real_pool",-0.00445499256214035,-0.0145335348699792,0.000101577015050898
"window",100,80,6,1,1,0.0036,70,60,0.644904349731437,1.21874341379148,33,"real_nopool",-0.00445499256214035,-0.0145335348699792,0.000101577015050898
"window",100,80,6,1,1,0.0036,70,60,0.644904349731437,1.21874341379148,33,"oracle_pool",-0.00445499256214035,-0.00105506038479775,1.15595388105297e-05
"window",100,80,6,1,1,0.0036,70,60,0.644904349731437,1.21874341379148,33,"oracle_nopool",-0.00445499256214035,-0.00105506038479775,1.15595388105297e-05
"window",100,80,6,1,1,0.0036,70,60,0.644904349731437,1.21874341379148,33,"oracle_local",-0.00445499256214035,-0.00270974273473199,3.04589696006893e-06
"window",100,80,6,1,1,0.0036,70,60,0.804025509666386,1.23640609498534,34,"real_pool",-0.0303970327213069,-0.0236553818831912,4.54498560230656e-05
"window",100,80,6,1,1,0.0036,70,60,0.804025509666386,1.23640609498534,34,"real_nopool",-0.0303970327213069,-0.0236553818831912,4.54498560230656e-05
"window",100,80,6,1,1,0.0036,70,60,0.804025509666386,1.23640609498534,34,"oracle_pool",-0.0303970327213069,-0.0352672841527701,2.37193490056698e-05
"window",100,80,6,1,1,0.0036,70,60,0.804025509666386,1.23640609498534,34,"oracle_nopool",-0.0303970327213069,-0.0352672841527701,2.37193490056698e-05
"window",100,80,6,1,1,0.0036,70,60,0.804025509666386,1.23640609498534,34,"oracle_local",-0.0303970327213069,-0.0258770043094423,2.04306568440628e-05
"window",100,80,6,1,1,0.0036,70,60,0.782933562757016,1.24358778139097,35,"real_pool",0.0161072194907812,0.0132406163184978,8.21741374734512e-06
"window",100,80,6,1,1,0.0036,70,60,0.782933562757016,1.24358778139097,35,"real_nopool",0.0161072194907812,0.0132406163184978,8.21741374734512e-06
"window",100,80,6,1,1,0.0036,70,60,0.782933562757016,1.24358778139097,35,"oracle_pool",0.0161072194907812,-0.00592781890760015,0.000485542917218141
"window",100,80,6,1,1,0.0036,70,60,0.782933562757016,1.24358778139097,35,"oracle_nopool",0.0161072194907812,-0.00592781890760015,0.000485542917218141
"window",100,80,6,1,1,0.0036,70,60,0.782933562757016,1.24358778139097,35,"oracle_local",0.0161072194907812,0.0132917571322663,7.92682829221408e-06
"window",100,80,6,1,1,0.0036,70,60,0.724492784242274,1.23441125768279,36,"real_pool",-0.0153111293586715,0.00219945686877511,0.000306620630028842
"window",100,80,6,1,1,0.0036,70,60,0.724492784242274,1.23441125768279,36,"real_nopool",-0.0153111293586715,0.00219945686877511,0.000306620630028842
"window",100,80,6,1,1,0.0036,70,60,0.724492784242274,1.23441125768279,36,"oracle_pool",-0.0153111293586715,-0.00830253294651957,4.91204236684287e-05
"window",100,80,6,1,1,0.0036,70,60,0.724492784242274,1.23441125768279,36,"oracle_nopool",-0.0153111293586715,-0.00830253294651957,4.91204236684287e-05
"window",100,80,6,1,1,0.0036,70,60,0.724492784242274,1.23441125768279,36,"oracle_local",-0.0153111293586715,-0.0171816401477082,3.49881061190277e-06
"window",100,80,6,1,1,0.0036,70,60,0.657551342076412,1.26364593450782,37,"real_pool",0.033820085524363,0.00975007670324633,0.000579365324648632
