"scenario","N","T","r","K","SNR_target","sigma2","N1k","T1k","c_ell","c_u","rep","method","mu_true","mu_hat","sq_err"
"window",100,80,6,150,1,0.0036,70,60,0.709778063640042,1.25989078548319,3,"real_pool",-0.186670521873883,-0.190216260547918,1.25722627445456e-05
"window",100,80,6,150,1,0.0036,70,60,0.709778063640042,1.25989078548319,3,"oracle_pool",-0.186670521873883,-0.178136206696252,7.28345355511439e-05
"window",100,80,6,150,1,0.0036,70,60,0.709778063640042,1.25989078548319,3,"oracle_local",-0.186670521873883,-0.193118136422662,4.15717333696214e-05
"window",100,80,6,150,1,0.0036,70,60,0.742135894156158,1.2370346062671,4,"real_pool",0.162670181688018,0.182756577768124,0.000403463307486895
"window",100,80,6,150,1,0.0036,70,60,0.742135894156158,1.2370346062671,4,"oracle_pool",0.162670181688018,0.165895871610747,1.04050754775928e-05
"window",100,80,6,150,1,0.0036,70,60,0.742135894156158,1.2370346062671,4,"oracle_local",0.162670181688018,0.184923450314186,0.000495207964548382
"window",100,80,6,150,1,0.0036,70,60,0.867573377354611,1.23978687740355,5,"real_pool",0.0880562685350682,0.13517250311208,0.00221993956071596
"window",100,80,6,150,1,0.0036,70,60,0.867573377354611,1.23978687740355,5,"oracle_pool",0.0880562685350682,0.0944548282881272,4.09415669134659e-05
"window",100,80,6,150,1,0.0036,70,60,0.867573377354611,1.23978687740355,5,"oracle_local",0.0880562685350682,0.127085441259163,0.00152327632352723
"window",100,80,6,150,1,0.0036,70,60,0.709268174771129,1.21122820489441,6,"real_pool",0.316186063526072,0.223209818107468,0.00864458221214058
"window",100,80,6,150,1,0.0036,70,60,0.709268174771129,1.21122820489441,6,"oracle_pool",0.316186063526072,0.316947037150164,5.79080856563795e-07
"window",100,80,6,150,1,0.0036,70,60,0.709268174771129,1.21122820489441,6,"oracle_local",0.316186063526072,0.220720500730028,0.00911367367996554
"window",100,80,6,150,1,0.0036,70,60,0.775336490855277,1.34672069033032,7,"real_pool",-0.204525814348986,-0.25723435010482,0.00277818974152407
"window",100,80,6,150,1,0.0036,70,60,0.775336490855277,1.34672069033032,7,"oracle_pool",-0.204525814348986,-0.207734082090455,1.02929819009503e-05
"window",100,80,6,150,1,0.0036,70,60,0.775336490855277,1.34672069033032,7,"oracle_local",-0.204525814348986,-0.248510301307665,0.00193463509301823
"window",100,80,6,150,1,0.0036,70,60,0.64093803810533,1.22967340772726,8,"real_pool",0.229706646947712,0.161387017291186,0.00466757179640495
"window",100,80,6,150,1,0.0036,70,60,0.64093803810533,1.22967340772726,8,"oracle_pool",0.229706646947712,0.236219169578769,4.24129510200271e-05
"window",100,80,6,150,1,0.0036,70,60,0.64093803810533,1.22967340772726,8,"oracle_local",0.229706646947712,0.159996367403257,0.00485952307416609
"window",100,80,6,150,1,0.0036,70,60,0.814047719926472,1.22588407088269,9,"real_pool",0.23881251829429,0.254908275311836,0.000259073393967856
"window",100,80,6,150,1,0.0036,70,60,0.814047719926472,1.22588407088269,9,"oracle_pool",0.23881251829429,0.240737325245406,3.70488179906284e-06
"window",100,80,6,150,1,0.0036,70,60,0.814047719926472,1.22588407088269,9,"oracle_local",0.23881251829429,0.259348064196907,0.000421708645518487
"window",100,80,6,150,1,0.0036,70,60,0.619610616473773,1.19118346650271,10,"real_pool",-0.00871614365907819,0.0697724860967351,0.00616046500094514
"window",100,80,6,150,1,0.0036,70,60,0.619610616473773,1.19118346650271,10,"oracle_pool",-0.00871614365907819,-0.012941069213602,1.78499959412687e-05
"window",100,80,6,150,1,0.0036,70,60,0.619610616473773,1.19118346650271,10,"oracle_local",-0.00871614365907819,0.0771239969555408,0.00736852974073755
"window",100,80,6,150,1,0.0036,70,60,0.817763744160346,1.28510030969183,11,"real_pool",-0.0710907567374746,-0.0887651699482608,0.000312384882345616
"window",100,80,6,150,1,0.0036,70,60,0.817763744160346,1.28510030969183,11,"oracle_pool",-0.0710907567374746,-0.0738803339865984,7.78174122882922e-06
"window",100,80,6,150,1,0.0036,70,60,0.817763744160346,1.28510030969183,11,"oracle_local",-0.0710907567374746,-0.100033137309048,0.000837661393149785
"window",100,80,6,150,1,0.0036,70,60,0.726216196388155,1.26511137925201,12,"real_pool",0.222670560307137,0.233037395276709,0.000107471267286333
"window",100,80,6,150,1,0.0036,70,60,0.726216196388155,1.26511137925201,12,"oracle_pool",0.222670560307137,0.222487607550486,3.34717111664053e-08
"window",100,80,6,150,1,0.0036,70,60,0.726216196388155,1.26511137925201,12,"oracle_local",0.222670560307137,0.225899408690854,1.04254618850269e-05
"window",100,80,6,150,1,0.0036,70,60,0.732896426575828,1.19466219796282,13,"real_pool",0.310823755517284,0.352306149795195,0.00172078903502807
"window",100,80,6,150,1,0.0036,70,60,0.732896426575828,1.19466219796282,13,"oracle_pool",0.310823755517284,0.318737491093451,6.26272107694857e-05
"window",100,80,6,150,1,0.0036,70,60,0.732896426575828,1.19466219796282,13,"oracle_local",0.310823755517284,0.347867679920061,0.00137225233515865
"window",100,80,6,150,1,0.0036,70,60,0.758324540505463,1.23622073401631,14,"real_pool",-0.285367597987898,-0.285925546326945,3.11306349044982e-07
"window",100,80,6,150,1,0.0036,70,60,0.758324540505463,1.23622073401631,14,"oracle_pool",-0.285367597987898,-0.287572777159476,4.86281517876206e-06
"window",100,80,6,150,1,0.0036,70,60,0.758324540505463,1.23622073401631,14,"oracle_local",-0.285367597987898,-0.282859286027207,6.29162889214531e-06
"window",100,80,6,150,1,0.0036,70,60,0.805236010042435,1.26230890374528,15,"real_pool",-0.36798411285997,-0.414915380490189,0.00220254388137917
"window",100,80,6,150,1,0.0036,70,60,0.805236010042435,1.26230890374528,15,"oracle_pool",-0.36798411285997,-0.364918635662183,9.39715045015301e-06
"window",100,80,6,150,1,0.0036,70,60,0.805236010042435,1.26230890374528,15,"oracle_local",-0.36798411285997,-0.419000499153326,0.00260267167043283
"window",100,80,6,150,1,0.0036,70,60,0.615732091676468,1.250418305672,16,"real_pool",0.0771919245640369,0.1757974020833,0.00972304019680186
"window",100,80,6,150,1,0.0036,70,60,0.615732091676468,1.250418305672,16,"oracle_pool",0.0771919245640369,0.0812065740069512,1.61174101494923e-05
"window",100,80,6,150,1,0.0036,70,60,0.615732091676468,1.250418305672,16,"oracle_local",0.0771919245640369,0.168136490685427,0.00827091410700786
"window",100,80,6,150,1,0.0036,70,60,0.75011079010972,1.24783268501999,17,"real_pool",-0.28269389416994,-0.231606182628574,0.00260995427053381
"window",100,80,6,150,1,0.0036,70,60,0.75011079010972,1.24783268501999,17,"oracle_pool",-0.28269389416994,-0.280824814386654,3.49345923628777e-06
"window",100,80,6,150,1,0.0036,70,60,0.75011079010972,1.24783268501999,17,"oracle_local",-0.28269389416994,-0.236654286981117,0.00211964543010114
"window",100,80,6,150,1,0.0036,70,60,0.55874164986392,1.24190317387866,18,"real_pool",-0.077950618312913,-0.0621928383001849,0.000248307630929534
"window",100,80,6,150,1,0.0036,70,60,0.55874164986392,1.24190317387866,18,"oracle_pool",-0.077950618312913,-0.0776316902713627,1.01715095687128e-07
"window",100,80,6,150,1,0.0036,70,60,0.55874164986392,1.24190317387866,18,"oracle_local",-0.077950618312913,-0.071691116313275,3.91813652834724e-05
"window",100,80,6,150,1,0.0036,70,60,0.751371143304578,1.23597792997397,19,"real_pool",-0.398378094945838,-0.37361762193453,0.000613081023743718
"window",100,80,6,150,1,0.0036,70,60,0.751371143304578,1.23597792997397,19,"oracle_pool",-0.398378094945838,-0.403438835467258,2.56110946251477e-05
"window",100,80,6,150,1,0.0036,70,60,0.751371143304578,1.23597792997397,19,"oracle_local",-0.398378094945838,-0.369207068050466,0.0008509488101305
"window",100,80,6,150,1,0.0036,70,60,0.693540836977827,1.22065825872733,20,"real_pool",0.0317579465689864,0.0557644620196452,0.000576312784082718
"window",100,80,6,150,1,0.0036,70,60,0.693540836977827,1.22065825872733,20,"oracle_pool",0.0317579465689864,0.0378167026625639,3.67085254014622e-05
"window",100,80,6,150,1,0.0036,70,60,0.693540836977827,1.22065825872733,20,"oracle_local",0.0317579465689864,0.0518448326256545,0.000403482991453566
"window",100,80,6,300,1,0.0036,70,60,0.661888830154393,1.24210917227661,1,"real_pool",-0.269543259808397,-0.239701344873078,0.00089053988700678
"window",100,80,6,300,1,0.0036,70,60,0.661888830154393,1.24210917227661,1,"oracle_pool",-0.269543259808397,-0.276914368859842,5.4333248648292e-05
"window",100,80,6,300,1,0.0036,70,60,0.661888830154393,1.24210917227661,1,"oracle_local",-0.269543259808397,-0.239590423034785,0.000897172430786663
"window",100,80,6,300,1,0.0036,70,60,0.755172925021339,1.23294551074777,2,"real_pool",-0.0175074149728325,-0.0309657487106386,0.00018112674699817
"window",100,80,6,300,1,0.0036,70,60,0.755172925021339,1.23294551074777,2,"oracle_pool",-0.0175074149728325,-0.0143091279319261,1.02290399960298e-05
"window",100,80,6,300,1,0.0036,70,60,0.755172925021339,1.23294551074777,2,"oracle_local",-0.0175074149728325,-0.0268371438951361,8.70438417636694e-05
"window",100,80,6,300,1,0.0036,70,60,0.835996710901605,1.26426066232956,3,"real_pool",-0.146607926525683,-0.160472339484816,0.000192221946701388
"window",100,80,6,300,1,0.0036,70,60,0.835996710901605,1.26426066232956,3,"oracle_pool",-0.146607926525683,-0.148020479878001,1.99530697314699e-06
"window",100,80,6,300,1,0.0036,70,60,0.835996710901605,1.26426066232956,3,"oracle_local",-0.146607926525683,-0.157652946081762,0.000121992456994176
"window",100,80,6,300,1,0.0036,70,60,0.655198519219027,1.25906538318885,4,"real_pool",0.240177540018249,0.236160806644814,1.61341469932661e-05
"window",100,80,6,300,1,0.0036,70,60,0.655198519219027,1.25906538318885,4,"oracle_pool",0.240177540018249,0.243702478085227,1.24251883760297e-05
"window",100,80,6,300,1,0.0036,70,60,0.655198519219027,1.25906538318885,4,"oracle_local",0.240177540018249,0.234735822841265,2.96122858342923e-05
"window",100,80,6,300,1,0.0036,70,60,0.668146507163004,1.27384650974688,5,"real_pool",-0.311056820145715,-0.271216527666345,0.00158724890484175
"window",100,80,6,300,1,0.0036,70,60,0.668146507163004,1.27384650974688,5,"oracle_pool",-0.311056820145715,-0.315597538065215,2.06181192244599e-05
"window",100,80,6,300,1,0.0036,70,60,0.668146507163004,1.27384650974688,5,"oracle_local",-0.311056820145715,-0.270109168810888,0.00167671014983862
"window",100,80,6,300,1,0.0036,70,60,0.777025611809028,1.19938882840561,6,"real_pool",0.051817728744603,0.0807861789844462,0.000839171109298269
"window",100,80,6,300,1,0.0036,70,60,0.777025611809028,1.19938882840561,6,"oracle_pool",0.051817728744603,0.054102376111498,5.21961359106023e-06
"window",100,80,6,300,1,0.0036,70,60,0.777025611809028,1.19938882840561,6,"oracle_local",0.051817728744603,0.0780030758363349,0.000685672402314473
"window",100,80,6,300,1,0.0036,70,60,0.580647894924879,1.23243162023496,7,"real_pool",-0.306250394108316,-0.297141368406402,8.29743492381373e-05
"window",100,80,6,300,1,0.0036,70,60,0.580647894924879,1.23243162023496,7,"oracle_pool",-0.306250394108316,-0.306280386161962,8.99523281901858e-10
"window",100,80,6,300,1,0.0036,70,60,0.580647894924879,1.23243162023496,7,"oracle_local",-0.306250394108316,-0.298046651058706,6.73014000240266e-05
"window",100,80,6,300,1,0.0036,70,60,0.656568626711535,1.20956588808089,8,"real_pool",0.19997588828304,0.145316454167607,0.0029876537378193
"window",100,80,6,300,1,0.0036,70,60,0.656568626711535,1.20956588808089,8,"oracle_pool",0.19997588828304,0.201428913539813,2.11128239682247e-06
"window",100,80,6,300,1,0.0036,70,60,0.656568626711535,1.20956588808089,8,"oracle_local",0.19997588828304,0.146958548185755,0.0028108383509911
"window",100,80,6,300,1,0.0036,70,60,0.676219178707416,1.25200845156659,9,"real_pool",0.191757187744198,0.148196920961627,0.00189749684216871
"window",100,80,6,300,1,0.0036,70,60,0.676219178707416,1.25200845156659,9,"oracle_pool",0.191757187744198,0.188644049626277,9.69162894125336e-06
"window",100,80,6,300,1,0.0036,70,60,0.676219178707416,1.25200845156659,9,"oracle_local",0.191757187744198,0.153642888564758,0.00145269980193985
"window",100,80,6,300,1,0.0036,70,60,0.693021107519458,1.28173545326187,10,"real_pool",0.626186224176239,0.579114919154906,0.00221570775641141
"window",100,80,6,300,1,0.0036,70,60,0.693021107519458,1.28173545326187,10,"oracle_pool",0.626186224176239,0.620895723364943,2.7989398834319e-05
"window",100,80,6,300,1,0.0036,70,60,0.693021107519458,1.28173545326187,10,"oracle_local",0.626186224176239,0.58401612331962,0.00177831740625738
"window",100,80,6,300,1,0.0036,70,60,0.813384273003781,1.30706709881105,11,"real_pool",-0.116521121692731,-0.153098764031262,0.00133792391904545
"window",100,80,6,300,1,0.0036,70,60,0.813384273003781,1.30706709881105,11,"oracle_pool",-0.116521121692731,-0.118716912287778,4.82149633729442e-06
"window",100,80,6,300,1,0.0036,70,60,0.813384273003781,1.30706709881105,11,"oracle_local",-0.116521121692731,-0.156421667151,0.00159205352786738
"window",100,80,6,300,1,0.0036,70,60,0.714450541860516,1.20348879670493,12,"real_pool",-0.0414507542670722,-0.0269897258700522,0.000209121342299419
"window",100,80,6,300,1,0.0036,70,60,0.714450541860516,1.20348879670493,12,"oracle_pool",-0.0414507542670722,-0.0443667581394604,8.50307858378268e-06
"window",100,80,6,300,1,0.0036,70,60,0.714450541860516,1.20348879670493,12,"oracle_local",-0.0414507542670722,-0.0258907128836356,0.00024211488785426
"window",100,80,6,300,1,0.0036,70,60,0.689643088812686,1.23347594990618,13,"real_pool",-0.161675386375431,-0.17321018695476,0.000133051624404877
"window",100,80,6,300,1,0.0036,70,60,0.689643088812686,1.23347594990618,13,"oracle_pool",-0.161675386375431,-0.161277345582929,1.58436472495419e-07
"window",100,80,6,300,1,0.0036,70,60,0.689643088812686,1.23347594990618,13,"oracle_local",-0.161675386375431,-0.166962082172539,2.79491524511588e-05
"window",100,80,6,300,1,0.0036,70,60,0.758239447981506,1.21557740190532,14,"real_pool",-0.130310601496936,-0.0905777975914225,0.00157869570619401
"window",100,80,6,300,1,0.0036,70,60,0.758239447981506,1.21557740190532,14,"oracle_pool",-0.130310601496936,-0.13558616976532,2.78316205543751e-05
"window",100,80,6,300,1,0.0036,70,60,0.758239447981506,1.21557740190532,14,"oracle_local",-0.130310601496936,-0.0823939586677834,0.00229600466001662
"window",100,80,6,300,1,0.0036,70,60,0.575348997520228,1.2590303175358,15,"real_pool",-0.2231226423633,-0.130637767622045,0.00855345205590569
"window",100,80,6,300,1,0.0036,70,60,0.575348997520228,1.2590303175358,15,"oracle_pool",-0.2231226423633,-0.218842873448502,1.8316421964076e-05
"window",100,80,6,300,1,0.0036,70,60,0.575348997520228,1.2590303175358,15,"oracle_local",-0.2231226423633,-0.142993829049328,0.00642062672310538
"window",100,80,6,300,1,0.0036,70,60,0.695944489851057,1.21044761105257,16,"real_pool",-0.257381646597936,-0.197010470090177,0.00364467895293098
"window",100,80,6,300,1,0.0036,70,60,0.695944489851057,1.21044761105257,16,"oracle_pool",-0.257381646597936,-0.255145237904777,5.00152384283763e-06
"window",100,80,6,300,1,0.0036,70,60,0.695944489851057,1.21044761105257,16,"oracle_local",-0.257381646597936,-0.196445664202634,0.0037131939504805
"window",100,80,6,300,1,0.0036,70,60,0.64252771262693,1.27681420857915,17,"real_pool",-0.0140171506132229,-0.00155617659464129,0.000155275873491765
"window",100,80,6,300,1,0.0036,70,60,0.64252771262693,1.27681420857915,17,"oracle_pool",-0.0140171506132229,-0.0125203182519774,2.24050711767162e-06
"window",100,80,6,300,1,0.0036,70,60,0.64252771262693,1.27681420857915,17,"oracle_local",-0.0140171506132229,-0.0078810339648821,3.76519275220445e-05
"window",100,80,6,300,1,0.0036,70,60,0.769306701076401,1.22221313965517,18,"real_pool",-0.0641240952698401,-0.0394171285651805,0.000610434203745162
"window",100,80,6,300,1,0.0036,70,60,0.769306701076401,1.22221313965517,18,"oracle_pool",-0.0641240952698401,-0.0642171052482101,8.65085607637517e-09
"window",100,80,6,300,1,0.0036,70,60,0.769306701076401,1.22221313965517,18,"oracle_local",-0.0641240952698401,-0.0400186263857877,0.000581073630120022
"window",100,80,6,300,1,0.0036,70,60,0.645026363247322,1.24569273456082,19,"real_pool",-0.438166234527384,-0.489360047157941,0.00262080645165257
"window",100,80,6,300,1,0.0036,70,60,0.645026363247322,1.24569273456082,19,"oracle_pool",-0.438166234527384,-0.437660263113637,2.56007071528944e-07
"window",100,80,6,300,1,0.0036,70,60,0.645026363247322,1.24569273456082,19,"oracle_local",-0.438166234527384,-0.485323093907242,0.00222376938657169
"window",100,80,6,300,1,0.0036,70,60,0.773272047959202,1.26279951349787,20,"real_pool",-0.323178221655389,-0.314329558329291,7.82988426586222e-05
"window",100,80,6,300,1,0.0036,70,60,0.773272047959202,1.26279951349787,20,"oracle_pool",-0.323178221655389,-0.322638978691788,2.90782973792381e-07
"window",100,80,6,300,1,0.0036,70,60,0.773272047959202,1.26279951349787,20,"oracle_local",-0.323178221655389,-0.317926584865791,2.75796889698575e-05
"window",100,80,6,500,1,0.0036,70,60,0.720019036494964,1.23386173031689,1,"real_pool",-0.482746614500489,-0.490925537541958,6.68947821182661e-05
"window",100,80,6,500,1,0.0036,70,60,0.720019036494964,1.23386173031689,1,"oracle_pool",-0.482746614500489,-0.484391616812572,2.70603260675779e-06
"window",100,80,6,500,1,0.0036,70,60,0.720019036494964,1.23386173031689,1,"oracle_local",-0.482746614500489,-0.488804763210006,3.67011657866143e-05
"window",100,80,6,500,1,0.0036,70,60,0.730799813259286,1.27373976925322,2,"real_pool",-0.197331361403112,-0.162661002276744,0.00120203380195132
"window",100,80,6,500,1,0.0036,70,60,0.730799813259286,1.27373976925322,2,"oracle_pool",-0.197331361403112,-0.196494247623328,7.00759480303027e-07
