"scenario","N","T","r","K","SNR_target","sigma2","N1k","T1k","c_ell","c_u","rep","method","mu_true","mu_hat","sq_err"
"window",100,80,6,50,1,0.0036,70,60,0.669204711640767,1.27179805794547,17,"oracle_local",-0.011037425124093,-0.00918568363205812,3.42894655332367e-06
"window",100,80,6,50,1,0.0036,70,60,0.587888916991945,1.22006852350117,18,"real_pool",0.00181482355818779,0.000551566775062448,1.59581770011217e-06
"window",100,80,6,50,1,0.0036,70,60,0.587888916991945,1.22006852350117,18,"oracle_local",0.00181482355818779,-0.0017249437992704,1.25299529449265e-05
"window",100,80,6,50,1,0.0036,70,60,0.66303148293766,1.19127268011546,19,"real_pool",-0.00135969191608854,-0.00624159091538442,2.38329378393261e-05
"window",100,80,6,50,1,0.0036,70,60,0.66303148293766,1.19127268011546,19,"oracle_local",-0.00135969191608854,-0.00112521109440741,5.49812557362579e-08
"window",100,80,6,50,1,0.0036,70,60,0.651931686534234,1.19014760087272,20,"real_pool",0.0419996654101397,0.0460624843731006,1.65064979257954e-05
"window",100,80,6,50,1,0.0036,70,60,0.651931686534234,1.19014760087272,20,"oracle_local",0.0419996654101397,0.04248814952168,2.38616727227379e-07
"window",100,80,6,50,1,0.0036,70,60,0.745287542641548,1.21742334503938,21,"real_pool",-0.00986263436340069,-0.0146366597081076,2.27913179919035e-05
"window",100,80,6,50,1,0.0036,70,60,0.745287542641548,1.21742334503938,21,"oracle_local",-0.00986263436340069,-0.00876654568032528,1.20141040116598e-06
"window",100,80,6,50,1,0.0036,70,60,0.699420490796527,1.28178018475474,22,"real_pool",-0.0365796720268056,-0.0449960328732029,7.08351298967688e-05
"window",100,80,6,50,1,0.0036,70,60,0.699420490796527,1.28178018475474,22,"oracle_local",-0.0365796720268056,-0.0347781085336652,3.24563101981632e-06
"window",100,80,6,50,1,0.0036,70,60,0.619654314006842,1.25309879708523,23,"real_pool",0.0560883661851034,0.0498375988007936,3.90720928927518e-05
"window",100,80,6,50,1,0.0036,70,60,0.619654314006842,1.25309879708523,23,"oracle_local",0.0560883661851034,0.0507844991965366,2.81310050324087e-05
"window",100,80,6,50,1,0.0036,70,60,0.681927794588502,1.21936922534852,24,"real_pool",-0.0449499975512073,-0.0427880449213165,4.67403917389175e-06
"window",100,80,6,50,1,0.0036,70,60,0.681927794588502,1.21936922534852,24,"oracle_local",-0.0449499975512073,-0.0406242001248934,1.87125233735041e-05
"window",100,80,6,50,1,0.0036,70,60,0.649050285251446,1.25786511899313,25,"real_pool",0.0184102093761333,0.0163569835314361,4.21573636933274e-06
"window",100,80,6,50,1,0.0036,70,60,0.649050285251446,1.25786511899313,25,"oracle_local",0.0184102093761333,0.016742498608594,2.78125920416671e-06
"window",100,80,6,50,1,0.0036,70,60,0.672458085141461,1.25885913063546,26,"real_pool",0.00410420350115915,0.00535771299531261,1.57128605193286e-06
"window",100,80,6,50,1,0.0036,70,60,0.672458085141461,1.25885913063546,26,"oracle_local",0.00410420350115915,0.00984400516671181,3.29453231598811e-05
"window",100,80,6,50,1,0.0036,70,60,0.757853954478116,1.22421910802715,27,"real_pool",0.0756315952719565,0.0670294400745496,7.3997074040273e-05
"window",100,80,6,50,1,0.0036,70,60,0.757853954478116,1.22421910802715,27,"oracle_local",0.0756315952719565,0.06416147456111,0.00013156366912139
"window",100,80,6,50,1,0.0036,70,60,0.701037935062538,1.2521133075943,28,"real_pool",0.0374467523191821,0.0342203326344206,1.0409783982217e-05
"window",100,80,6,50,1,0.0036,70,60,0.701037935062538,1.2521133075943,28,"oracle_local",0.0374467523191821,0.0387125681691605,1.60228976605636e-06
"window",100,80,6,50,1,0.0036,70,60,0.64081865350477,1.23984380952987,29,"real_pool",0.00631037145046892,0.000641037217865603,3.21413506409678e-05
"window",100,80,6,50,1,0.0036,70,60,0.64081865350477,1.23984380952987,29,"oracle_local",0.00631037145046892,0.00354174928483252,7.66526869605315e-06
"window",100,80,6,50,1,0.0036,70,60,0.67571216143121,1.25707964242159,30,"real_pool",0.0212435679330965,0.0206047716766224,4.0806065728531e-07
"window",100,80,6,50,1,0.0036,70,60,0.67571216143121,1.25707964242159,30,"oracle_local",0.0212435679330965,0.0197046661076738,2.36821882828926e-06
"window",100,80,6,50,1,0.0036,70,60,0.78738376685139,1.18359449762139,31,"real_pool",-0.042880091678644,-0.0558517028724463,0.000168262696963176
"window",100,80,6,50,1,0.0036,70,60,0.78738376685139,1.18359449762139,31,"oracle_local",-0.042880091678644,-0.044593737116892,2.93658068802825e-06
"window",100,80,6,50,1,0.0036,70,60,0.743731010421124,1.2854873402043,32,"real_pool",-0.0145382139674929,-0.013086431297645,2.10767292047068e-06
"window",100,80,6,50,1,0.0036,70,60,0.743731010421124,1.2854873402043,32,"oracle_local",-0.0145382139674929,-0.0141386537880361,1.5964833700756e-07
"window",100,80,6,50,1,0.0036,70,60,0.721808585298055,1.25915051906931,33,"real_pool",0.0125926939214812,0.0160080609273241,1.16647317846003e-05
"window",100,80,6,50,1,0.0036,70,60,0.721808585298055,1.25915051906931,33,"oracle_local",0.0125926939214812,0.0146350539650942,4.17123454774723e-06
"window",100,80,6,50,1,0.0036,70,60,0.748010511034767,1.26681796297344,34,"real_pool",-0.00997219626471853,-0.0105786743353026,3.67815650099421e-07
"window",100,80,6,50,1,0.0036,70,60,0.748010511034767,1.26681796297344,34,"oracle_local",-0.00997219626471853,-0.0119814930632689,4.03727362466484e-06
"window",100,80,6,50,1,0.0036,70,60,0.799471825678154,1.25644292826078,35,"real_pool",0.0916971111788727,0.0901998804685611,2.24169979990035e-06
"window",100,80,6,50,1,0.0036,70,60,0.799471825678154,1.25644292826078,35,"oracle_local",0.0916971111788727,0.0905902050803232,1.22524111100615e-06
"window",100,80,6,50,1,0.0036,70,60,0.761684706752831,1.21053551022053,36,"real_pool",0.00818959998156775,-0.00264872161924594,0.000117469215122664
"window",100,80,6,50,1,0.0036,70,60,0.761684706752831,1.21053551022053,36,"oracle_local",0.00818959998156775,0.00667650329077133,2.28946159569905e-06
"window",100,80,6,50,1,0.0036,70,60,0.748104064580931,1.29677959642958,37,"real_pool",-0.0180020632694959,-0.0168727183705213,1.27541990083988e-06
"window",100,80,6,50,1,0.0036,70,60,0.748104064580931,1.29677959642958,37,"oracle_local",-0.0180020632694959,-0.0160976549559152,3.62677102483523e-06
"window",100,80,6,50,1,0.0036,70,60,0.697724251205973,1.26403171942157,38,"real_pool",-0.00888256239808284,-0.000870954092284323,6.41858676455398e-05
"window",100,80,6,50,1,0.0036,70,60,0.697724251205973,1.26403171942157,38,"oracle_local",-0.00888256239808284,-0.00762236203065171,1.58810496607355e-06
"window",100,80,6,50,1,0.0036,70,60,0.563818176971882,1.28997904577793,39,"real_pool",-0.0591328374441632,-0.0659297118000955,4.61975010103303e-05
"window",100,80,6,50,1,0.0036,70,60,0.563818176971882,1.28997904577793,39,"oracle_local",-0.0591328374441632,-0.0678433973845301,7.58738544747243e-05
"window",100,80,6,50,1,0.0036,70,60,0.769565118006848,1.22648985105834,40,"real_pool",0.0334711167299004,0.0317151364440289,3.08346676436915e-06
"window",100,80,6,50,1,0.0036,70,60,0.769565118006848,1.22648985105834,40,"oracle_local",0.0334711167299004,0.0351626137020459,2.86116200677743e-06
"window",100,80,6,50,1,0.0036,70,60,0.79447440009121,1.25808844624528,41,"real_pool",-0.000340114153837911,-9.43370584593622e-05,6.04063806127162e-08
"window",100,80,6,50,1,0.0036,70,60,0.79447440009121,1.25808844624528,41,"oracle_local",-0.000340114153837911,-0.00278600000222883,5.98235758335899e-06
"window",100,80,6,50,1,0.0036,70,60,0.78680560557433,1.24259682561504,42,"real_pool",-0.0308323409376359,-0.024645602740645,3.82757295181065e-05
"window",100,80,6,50,1,0.0036,70,60,0.78680560557433,1.24259682561504,42,"oracle_local",-0.0308323409376359,-0.0260279928089256,2.30817609418422e-05
"window",100,80,6,50,1,0.0036,70,60,0.724285146270864,1.26970249848392,43,"real_pool",-0.00475522885496307,-0.0111714925341228,4.11684396005047e-05
"window",100,80,6,50,1,0.0036,70,60,0.724285146270864,1.26970249848392,43,"oracle_local",-0.00475522885496307,-0.00446754732174852,8.27606645526744e-08
"window",100,80,6,50,1,0.0036,70,60,0.613415131575095,1.25167957349358,44,"real_pool",0.00475399710169638,0.00821892580572523,1.20057309240031e-05
"window",100,80,6,50,1,0.0036,70,60,0.613415131575095,1.25167957349358,44,"oracle_local",0.00475399710169638,0.00691755266039539,4.68097265557739e-06
"window",100,80,6,50,1,0.0036,70,60,0.683659754246531,1.23400921551777,45,"real_pool",0.0146721863249112,0.0170049755004607,5.44190533756128e-06
"window",100,80,6,50,1,0.0036,70,60,0.683659754246531,1.23400921551777,45,"oracle_local",0.0146721863249112,0.0220046723494168,5.37653512995699e-05
"window",100,80,6,50,1,0.0036,70,60,0.595683069614553,1.21705390868337,46,"real_pool",0.0227790225208284,0.0256229734600373,8.08805694462722e-06
"window",100,80,6,50,1,0.0036,70,60,0.595683069614553,1.21705390868337,46,"oracle_local",0.0227790225208284,0.0236573912015181,7.71531539216546e-07
"window",100,80,6,50,1,0.0036,70,60,0.691376316468352,1.22297402688862,47,"real_pool",0.00576033984531679,0.000231019474179116,3.05733837666781e-05
"window",100,80,6,50,1,0.0036,70,60,0.691376316468352,1.22297402688862,47,"oracle_local",0.00576033984531679,0.00222117184137662,1.25257101601138e-05
"window",100,80,6,50,1,0.0036,70,60,0.756460580776362,1.2609885985973,48,"real_pool",0.000814011721934506,-0.00104344417491825,3.45014240875306e-06
"window",100,80,6,50,1,0.0036,70,60,0.756460580776362,1.2609885985973,48,"oracle_local",0.000814011721934506,-0.00215778356656477,8.83156723674651e-06
"window",100,80,6,50,1,0.0036,70,60,0.722864595858426,1.24645967699744,49,"real_pool",-0.0145673066755478,-0.00628042981910708,6.86723280338135e-05
"window",100,80,6,50,1,0.0036,70,60,0.722864595858426,1.24645967699744,49,"oracle_local",-0.0145673066755478,-0.00804818580497641,4.24989369251201e-05
"window",100,80,6,50,1,0.0036,70,60,0.730975855199924,1.27621185043994,50,"real_pool",-0.0167364287439412,-0.0164783294143615,6.66152639294574e-08
"window",100,80,6,50,1,0.0036,70,60,0.730975855199924,1.27621185043994,50,"oracle_local",-0.0167364287439412,-0.0163183692721876,1.74773721922835e-07
"window",100,80,6,50,1,0.0036,70,60,0.742514014795844,1.25025327131953,51,"real_pool",-0.0210152172197718,-0.0121181881526945,7.91571262204181e-05
"window",100,80,6,50,1,0.0036,70,60,0.742514014795844,1.25025327131953,51,"oracle_local",-0.0210152172197718,-0.0183507061120192,7.09961944333701e-06
"window",100,80,6,50,1,0.0036,70,60,0.684860448290842,1.26561540773156,52,"real_pool",0.0089936013836283,0.00435046441960622,2.15587208666682e-05
"window",100,80,6,50,1,0.0036,70,60,0.684860448290842,1.26561540773156,52,"oracle_local",0.0089936013836283,0.0092829993180401,8.37511644418145e-08
"window",100,80,6,50,1,0.0036,70,60,0.711054155095762,1.21827639126333,53,"real_pool",0.0405373531284646,0.0470790326377934,4.27935708027724e-05
"window",100,80,6,50,1,0.0036,70,60,0.711054155095762,1.21827639126333,53,"oracle_local",0.0405373531284646,0.0445588453980793,1.6172400074571e-05
"window",100,80,6,50,1,0.0036,70,60,0.647955689744404,1.22353186094405,54,"real_pool",-0.00273255454320233,0.00198462941177724,2.22518244651167e-05
"window",100,80,6,50,1,0.0036,70,60,0.647955689744404,1.22353186094405,54,"oracle_local",-0.00273255454320233,-0.00102690910195168,2.90922637125909e-06
"window",100,80,6,50,1,0.0036,70,60,0.720526109731691,1.29321847648891,55,"real_pool",-0.0357766460927808,-0.045856318623109,0.000101599798318653
"window",100,80,6,50,1,0.0036,70,60,0.720526109731691,1.29321847648891,55,"oracle_local",-0.0357766460927808,-0.0400918874689241,1.86213081343797e-05
"window",100,80,6,50,1,0.0036,70,60,0.670101386533977,1.19111059746788,56,"real_pool",0.0532270196193672,0.0534595380106729,5.40648022953925e-08
"window",100,80,6,50,1,0.0036,70,60,0.670101386533977,1.19111059746788,56,"oracle_local",0.0532270196193672,0.0565407837841657,1.09810329399028e-05
"window",100,80,6,50,1,0.0036,70,60,0.76200068285581,1.26146738327855,57,"real_pool",-0.00558348952229417,-0.0067601879577838,1.38461920808375e-06
"window",100,80,6,50,1,0.0036,70,60,0.76200068285581,1.26146738327855,57,"oracle_local",-0.00558348952229417,-0.00586578398709907,7.96901648594825e-08
"window",100,80,6,50,1,0.0036,70,60,0.730925566119076,1.29579755078078,58,"real_pool",0.0246249467171295,0.0275396929048174,8.4957453386408e-06
"window",100,80,6,50,1,0.0036,70,60,0.730925566119076,1.29579755078078,58,"oracle_local",0.0246249467171295,0.0219214665012798,7.30880527749106e-06
"window",100,80,6,50,1,0.0036,70,60,0.764036358203055,1.19470076215924,59,"real_pool",-0.000369931661133959,-0.0011599423459356,6.24116882100759e-07
"window",100,80,6,50,1,0.0036,70,60,0.764036358203055,1.19470076215924,59,"oracle_local",-0.000369931661133959,-0.00839071438575168,6.43329555155261e-05
"window",100,80,6,50,1,0.0036,70,60,0.67438182313076,1.30457363276537,60,"real_pool",-0.0367758972478612,-0.0282306126830968,7.30218882928004e-05
"window",100,80,6,50,1,0.0036,70,60,0.67438182313076,1.30457363276537,60,"oracle_local",-0.0367758972478612,-0.0296017161362984,5.14688746215041e-05
"window",100,80,6,50,1,0.0036,70,60,0.713024769031549,1.22025600660753,61,"real_pool",0.05123665293136,0.0619503251833831,0.00011478277312377
"window",100,80,6,50,1,0.0036,70,60,0.713024769031549,1.22025600660753,61,"oracle_local",0.05123665293136,0.062633031524102,0.000129877445029108
"window",100,80,6,50,1,0.0036,70,60,0.683748829612246,1.18142246008277,62,"real_pool",-0.0656087206561844,-0.0565506887823164,8.20479414280099e-05
"window",100,80,6,50,1,0.0036,70,60,0.683748829612246,1.18142246008277,62,"oracle_local",-0.0656087206561844,-0.0543014319864749,0.000127854777060141
"window",100,80,6,50,1,0.0036,70,60,0.777885266460797,1.24036477554201,63,"real_pool",0.00274274766479149,0.00857531007778161,3.40187843014251e-05
"window",100,80,6,50,1,0.0036,70,60,0.777885266460797,1.24036477554201,63,"oracle_local",0.00274274766479149,0.00907540382143082,4.01025339982221e-05
"window",100,80,6,50,1,0.0036,70,60,0.801996758721808,1.28907923020394,64,"real_pool",0.00335959161688685,0.00147840678923982,3.53885635576941e-06
"window",100,80,6,50,1,0.0036,70,60,0.801996758721808,1.28907923020394,64,"oracle_local",0.00335959161688685,0.00342835951518391,4.72902383619514e-09
"window",100,80,6,50,1,0.0036,70,60,0.66702211410582,1.22634543997668,65,"real_pool",-0.0166415513587197,-0.0195932772757426,8.71268588922468e-06
"window",100,80,6,50,1,0.0036,70,60,0.66702211410582,1.22634543997668,65,"oracle_local",-0.0166415513587197,-0.0152530671234337,1.92788847163766e-06
"window",100,80,6,50,1,0.0036,70,60,0.838096126453861,1.25750502750058,66,"real_pool",0.0101954761247536,0.00583203932365263,1.90395807172021e-05
"window",100,80,6,50,1,0.0036,70,60,0.838096126453861,1.25750502750058,66,"oracle_local",0.0101954761247536,0.00951212749326945,4.66965352151239e-07
"window",100,80,6,50,1,0.0036,70,60,0.7704293433452,1.26616290673065,67,"real_pool",-0.015303017251224,-0.0143752689379119,8.60716932853506e-07
"window",100,80,6,50,1,0.0036,70,60,0.7704293433452,1.26616290673065,67,"oracle_local",-0.015303017251224,-0.01543871477914,1.84138190825116e-08
"window",100,80,6,50,1,0.0036,70,60,0.601561437631581,1.2037978157216,68,"real_pool",0.043650436139802,0.0413710353339423,5.1956680337541e-06
"window",100,80,6,50,1,0.0036,70,60,0.601561437631581,1.2037978157216,68,"oracle_local",0.043650436139802,0.0434750048281381,3.07761451121115e-08
"window",100,80,6,50,1,0.0036,70,60,0.659632898117589,1.25698627326506,69,"real_pool",0.0828285799439833,0.0866371695608361,1.45053548695991e-05
"window",100,80,6,50,1,0.0036,70,60,0.659632898117589,1.25698627326506,69,"oracle_local",0.0828285799439833,0.0896813986778539,4.69611245992879e-05
"window",100,80,6,50,1,0.0036,70,60,0.728323755993834,1.23624575937872,70,"real_pool",0.0124616854866356,0.00431672824061496,6.63403285395042e-05
"window",100,80,6,50,1,0.0036,70,60,0.728323755993834,1.23624575937872,70,"oracle_local",0.0124616854866356,0.00355745638208401,7.92852959463437e-05
"window",100,80,6,50,1,0.0036,70,60,0.632536632872232,1.25711223086507,71,"real_pool",0.0428811415248765,0.0380306800681344,2.35269763433409e-05
"window",100,80,6,50,1,0.0036,70,60,0.632536632872232,1.25711223086507,71,"oracle_local",0.0428811415248765,0.0455897091358086,7.33633850299064e-06
"window",100,80,6,50,1,0.0036,70,60,0.738976201961438,1.23238371456766,72,"real_pool",-0.0134473802805414,-0.0142463135009148,6.382942906163e-07
"window",100,80,6,50,1,0.0036,70,60,0.738976201961438,1.23238371456766,72,"oracle_local",-0.0134473802805414,-0.0128746367643502,3.28035135339013e-07
"window",100,80,6,50,1,0.0036,70,60,0.713207349679707,1.24114743942929,73,"real_pool",-0.0543751771883451,-0.0416032569569051,0.000163121946398266
"window",100,80,6,50,1,0.0036,70,60,0.713207349679707,1.24114743942929,73,"oracle_local",-0.0543751771883451,-0.0404419694940955,0.000194134276651098
"window",100,80,6,50,1,0.0036,70,60,0.605161964237463,1.26637905537823,74,"real_pool",0.0354396694592463,0.0395196705039843,1.66464085250631e-05
"window",100,80,6,50,1,0.0036,70,60,0.605161964237463,1.26637905537823,74,"oracle_local",0.0354396694592463,0.0357177118706016,7.73075825122755e-08
"window",100,80,6,50,1,0.0036,70,60,0.76294788716141,1.22365924566604,75,"real_pool",0.035257284692597,0.0423741781509709,5.06501724978457e-05
"window",100,80,6,50,1,0.0036,70,60,0.76294788716141,1.22365924566604,75,"oracle_local",0.035257284692597,0.0434543397242049,6.71917111912089e-05
"window",100,80,6,50,1,0.0036,70,60,0.654247143863433,1.22788586824293,76,"real_pool",-0.0107240648288284,-0.00934896441877945,1.89090113771672e-06
"window",100,80,6,50,1,0.0036,70,60,0.654247143863433,1.22788586824293,76,"oracle_local",-0.0107240648288284,-0.00997366913374272,5.63093699203083e-07
"window",100,80,6,50,1,0.0036,70,60,0.744510211376019,1.22065437834112,77,"real_pool",-0.0837108739718186,-0.0970479232691278,0.000177876883958856
"window",100,80,6,50,1,0.0036,70,60,0.744510211376019,1.22065437834112,77,"oracle_local",-0.0837108739718186,-0.094779418645814,0.000122512681200232
"window",100,80,6,50,1,0.0036,70,60,0.737604194987157,1.19134762030223,78,"real_pool",-0.0437896015969758,-0.0338989135005462,9.78257110208531e-05
"window",100,80,6,50,1,0.0036,70,60,0.737604194987157,1.19134762030223,78,"oracle_local",-0.0437896015969758,-0.0366457807867995,5.10341757679069e-05
"window",100,80,6,50,1,0.0036,70,60,0.614088494736405,1.24882546633742,79,"real_pool",-0.0466749130528044,-0.0445567290028988,4.48670366927432e-06
"window",100,80,6,50,1,0.0036,70,60,0.614088494736405,1.24882546633742,79,"oracle_local",-0.0466749130528044,-0.0463596495978433,9.93910460340137e-08
"window",100,80,6,50,1,0.0036,70,60,0.661504153238257,1.20726055556378,80,"real_pool",0.0419137092227792,0.0423835444085685,2.20745101805668e-07
"window",100,80,6,50,1,0.0036,70,60,0.661504153238257,1.20726055556378,80,"oracle_local",0.0419137092227792,0.0390078088488635,8.44425698312373e-06
"window",100,80,6,50,1,0.0036,70,60,0.656691417405907,1.26956664123101,81,"real_pool",0.0041531326143637,-0.00400168085947562,6.65009827931114e-05
"window",100,80,6,50,1,0.0036,70,60,0.656691417405907,1.26956664123101,81,"oracle_local",0.0041531326143637,0.00175665344160283,5.7431124254766e-06
"window",100,80,6,50,1,0.0036,70,60,0.757557889330957,1.32467149399436,82,"real_pool",-0.0608722417829864,-0.0575756628378186,1.08674327417235e-05
"window",100,80,6,50,1,0.0036,70,60,0.757557889330957,1.32467149399436,82,"oracle_local",-0.0608722417829864,-0.05398395669976,4.74484713877991e-05
"window",100,80,6,50,1,0.0036,70,60,0.70207419629097,1.24910704288171,83,"real_pool",-0.022355860166851,-0.0197542089185211,6.76858921793652e-06
"window",100,80,6,50,1,0.0036,70,60,0.70207419629097,1.24910704288171,83,"oracle_local",-0.022355860166851,-0.0212705785360008,1.17783621826076e-06
"window",100,80,6,50,1,0.0036,70,60,0.554932775897214,1.18816354909167,84,"real_pool",-0.0166050541289614,-0.0169163818427886,9.69249453968832e-08
"window",100,80,6,50,1,0.0036,70,60,0.554932775897214,1.18816354909167,84,"oracle_local",-0.0166050541289614,-0.023507599731313,4.76451357925435e-05
"window",100,80,6,50,1,0.0036,70,60,0.642332339597861,1.27129585415543,85,"real_pool",0.0836307812116037,0.0968524612046016,0.000174812821837241
"window",100,80,6,50,1,0.0036,70,60,0.642332339597861,1.27129585415543,85,"oracle_local",0.0836307812116037,0.0872056759656683,1.2779872502639e-05
"window",100,80,6,50,1,0.0036,70,60,0.764011380463923,1.2367619713916,86,"real_pool",0.034122033609076,0.0335868315963771,2.86441194397024e-07
"window",100,80,6,50,1,0.0036,70,60,0.764011380463923,1.2367619713916,86,"oracle_local",0.034122033609076,0.0348231106025487,4.91508950776684e-07
"window",100,80,6,50,1,0.0036,70,60,0.785522995210396,1.19753730268129,87,"real_pool",-0.021597083577144,-0.0178712277281121,1.3882001807765e-05
"window",100,80,6,50,1,0.0036,70,60,0.785522995210396,1.19753730268129,87,"oracle_local",-0.021597083577144,-0.02230816377932,5.05635053926623e-07
"window",100,80,6,50,1,0.0036,70,60,0.676586686168136,1.18328313140875,88,"real_pool",-0.0608101449575186,-0.0659808352923755,2.67360385389829e-05
"window",100,80,6,50,1,0.0036,70,60,0.676586686168136,1.18328313140875,88,"oracle_local",-0.0608101449575186,-0.063662612380348,8.13657039830324e-06
"window",100,80,6,50,1,0.0036,70,60,0.741390172765629,1.22891702825869,89,"real_pool",0.0328100675483095,0.0338574299299949,1.09696795856967e-06
"window",100,80,6,50,1,0.0036,70,60,0.741390172765629,1.22891702825869,89,"oracle_local",0.0328100675483095,0.0325176437483201,8.55116788002697e-08
"window",100,80,6,50,1,0.0036,70,60,0.638107259404251,1.25282976538887,90,"real_pool",0.0480421981084656,0.0436407882313456,1.93724089064098e-05
"window",100,80,6,50,1,0.0036,70,60,0.638107259404251,1.25282976538887,90,"oracle_local",0.0480421981084656,0.0411515272421857,4.74813449873986e-05
"window",100,80,6,50,1,0.0036,70,60,0.593958867916235,1.22079205696591,91,"real_pool",-0.110049290685485,-0.105861565632182,1.75370411220612e-05
"window",100,80,6,50,1,0.0036,70,60,0.593958867916235,1.22079205696591,91,"oracle_local",-0.110049290685485,-0.11158261892713,2.3510954966269e-06
