"scenario","N","T","r","K","SNR_target","sigma2","N1k","T1k","c_ell","c_u","rep","method","mu_true","mu_hat","sq_err"
"window",100,80,6,50,1,0.0036,70,60,0.70237851736434,1.25546816952765,12,"real_pool",-0.0175245745298807,-0.0165748769428135,9.01925506881182e-07
"window",100,80,6,50,1,0.0036,70,60,0.70237851736434,1.25546816952765,12,"oracle_pool",-0.0175245745298807,-0.0173933554003488,1.72184599551062e-08
"window",100,80,6,50,1,0.0036,70,60,0.70237851736434,1.25546816952765,12,"oracle_local",-0.0175245745298807,-0.0152153154579282,5.33267746139465e-06
"window",100,80,6,50,1,0.0036,70,60,0.575119666505127,1.23211357957028,13,"real_pool",-0.03238579973143,-0.0337260346694116,1.79622968898654e-06
"window",100,80,6,50,1,0.0036,70,60,0.575119666505127,1.23211357957028,13,"oracle_pool",-0.03238579973143,-0.0342707349758827,3.55298087577977e-06
"window",100,80,6,50,1,0.0036,70,60,0.575119666505127,1.23211357957028,13,"oracle_local",-0.03238579973143,-0.0334671000109147,1.16921029441372e-06
"window",100,80,6,50,1,0.0036,70,60,0.763998349706078,1.28231144711041,14,"real_pool",0.0795670977723864,0.0809903623659806,2.02568210337889e-06
"window",100,80,6,50,1,0.0036,70,60,0.763998349706078,1.28231144711041,14,"oracle_pool",0.0795670977723864,0.0822879980453611,7.40329829547378e-06
"window",100,80,6,50,1,0.0036,70,60,0.763998349706078,1.28231144711041,14,"oracle_local",0.0795670977723864,0.0778815037941742,2.84122705938534e-06
"window",100,80,6,50,1,0.0036,70,60,0.706158449930947,1.23336559495448,15,"real_pool",-0.0148067111534274,0.00678531955863206,0.000466215790270519
"window",100,80,6,50,1,0.0036,70,60,0.706158449930947,1.23336559495448,15,"oracle_pool",-0.0148067111534274,0.000678238383196791,0.000239783662151798
"window",100,80,6,50,1,0.0036,70,60,0.706158449930947,1.23336559495448,15,"oracle_local",-0.0148067111534274,-0.0122138592912643,6.72288077912262e-06
"window",100,80,6,50,1,0.0036,70,60,0.699418833559383,1.25092021740625,16,"real_pool",-0.00920046173725969,-0.0018726387303037,5.36969900212736e-05
"window",100,80,6,50,1,0.0036,70,60,0.699418833559383,1.25092021740625,16,"oracle_pool",-0.00920046173725969,-0.00257774463430693,4.3860381825743e-05
"window",100,80,6,50,1,0.0036,70,60,0.699418833559383,1.25092021740625,16,"oracle_local",-0.00920046173725969,-0.00617675036658461,9.14283045314978e-06
"window",100,80,6,50,1,0.0036,70,60,0.669204711640767,1.27179805794547,17,"real_pool",-0.011037425124093,-0.00856723553643588,6.1018365989698e-06
"window",100,80,6,50,1,0.0036,70,60,0.669204711640767,1.27179805794547,17,"oracle_pool",-0.011037425124093,-0.0101128436222735,8.54850953506882e-07
"window",100,80,6,50,1,0.0036,70,60,0.669204711640767,1.27179805794547,17,"oracle_local",-0.011037425124093,-0.00918568363205812,3.42894655332367e-06
"window",100,80,6,50,1,0.0036,70,60,0.587888916991945,1.22006852350117,18,"real_pool",0.00181482355818779,0.000551566775062448,1.59581770011217e-06
"window",100,80,6,50,1,0.0036,70,60,0.587888916991945,1.22006852350117,18,"oracle_pool",0.00181482355818779,0.00362451855522288,3.27499598229386e-06
"window",100,80,6,50,1,0.0036,70,60,0.587888916991945,1.22006852350117,18,"oracle_local",0.00181482355818779,-0.0017249437992704,1.25299529449265e-05
"window",100,80,6,50,1,0.0036,70,60,0.66303148293766,1.19127268011546,19,"real_pool",-0.00135969191608854,-0.00624159091538442,2.38329378393261e-05
"window",100,80,6,50,1,0.0036,70,60,0.66303148293766,1.19127268011546,19,"oracle_pool",-0.00135969191608854,-0.00462200518994673,1.06426878967913e-05
"window",100,80,6,50,1,0.0036,70,60,0.66303148293766,1.19127268011546,19,"oracle_local",-0.00135969191608854,-0.00112521109440741,5.49812557362579e-08
"window",100,80,6,50,1,0.0036,70,60,0.651931686534234,1.19014760087272,20,"real_pool",0.0419996654101397,0.0460624843731006,1.65064979257954e-05
"window",100,80,6,50,1,0.0036,70,60,0.651931686534234,1.19014760087272,20,"oracle_pool",0.0419996654101397,0.0460597712672511,1.64844595709505e-05
"window",100,80,6,50,1,0.0036,70,60,0.651931686534234,1.19014760087272,20,"oracle_local",0.0419996654101397,0.04248814952168,2.38616727227379e-07
"window",100,80,6,50,1,0.0036,70,60,0.745287542641548,1.21742334503938,21,"real_pool",-0.00986263436340069,-0.0146366597081076,2.27913179919035e-05
"window",100,80,6,50,1,0.0036,70,60,0.745287542641548,1.21742334503938,21,"oracle_pool",-0.00986263436340069,-0.0147779821325754,2.41606436919311e-05
"window",100,80,6,50,1,0.0036,70,60,0.745287542641548,1.21742334503938,21,"oracle_local",-0.00986263436340069,-0.00876654568032528,1.20141040116598e-06
"window",100,80,6,50,1,0.0036,70,60,0.699420490796527,1.28178018475474,22,"real_pool",-0.0365796720268056,-0.0449960328732029,7.08351298967688e-05
"window",100,80,6,50,1,0.0036,70,60,0.699420490796527,1.28178018475474,22,"oracle_pool",-0.0365796720268056,-0.0463818840163717,9.60833598883922e-05
"window",100,80,6,50,1,0.0036,70,60,0.699420490796527,1.28178018475474,22,"oracle_local",-0.0365796720268056,-0.0347781085336652,3.24563101981632e-06
"window",100,80,6,50,1,0.0036,70,60,0.619654314006842,1.25309879708523,23,"real_pool",0.0560883661851034,0.0498375988007936,3.90720928927518e-05
"window",100,80,6,50,1,0.0036,70,60,0.619654314006842,1.25309879708523,23,"oracle_pool",0.0560883661851034,0.0576921859420321,2.57223781271483e-06
"window",100,80,6,50,1,0.0036,70,60,0.619654314006842,1.25309879708523,23,"oracle_local",0.0560883661851034,0.0507844991965366,2.81310050324087e-05
"window",100,80,6,50,1,0.0036,70,60,0.681927794588502,1.21936922534852,24,"real_pool",-0.0449499975512073,-0.0427880449213165,4.67403917389175e-06
"window",100,80,6,50,1,0.0036,70,60,0.681927794588502,1.21936922534852,24,"oracle_pool",-0.0449499975512073,-0.0504734531050419,3.05085612551861e-05
"window",100,80,6,50,1,0.0036,70,60,0.681927794588502,1.21936922534852,24,"oracle_local",-0.0449499975512073,-0.0406242001248934,1.87125233735041e-05
"window",100,80,6,50,1,0.0036,70,60,0.649050285251446,1.25786511899313,25,"real_pool",0.0184102093761333,0.0163569835314361,4.21573636933274e-06
"window",100,80,6,50,1,0.0036,70,60,0.649050285251446,1.25786511899313,25,"oracle_pool",0.0184102093761333,0.0167192546419595,2.85932791302494e-06
"window",100,80,6,50,1,0.0036,70,60,0.649050285251446,1.25786511899313,25,"oracle_local",0.0184102093761333,0.016742498608594,2.78125920416671e-06
"window",100,80,6,50,1,0.0036,70,60,0.672458085141461,1.25885913063546,26,"real_pool",0.00410420350115915,0.00535771299531261,1.57128605193286e-06
"window",100,80,6,50,1,0.0036,70,60,0.672458085141461,1.25885913063546,26,"oracle_pool",0.00410420350115915,0.00114828465480039,8.73745622625892e-06
"window",100,80,6,50,1,0.0036,70,60,0.672458085141461,1.25885913063546,26,"oracle_local",0.00410420350115915,0.00984400516671181,3.29453231598811e-05
"window",100,80,6,50,1,0.0036,70,60,0.757853954478116,1.22421910802715,27,"real_pool",0.0756315952719565,0.0670294400745496,7.3997074040273e-05
"window",100,80,6,50,1,0.0036,70,60,0.757853954478116,1.22421910802715,27,"oracle_pool",0.0756315952719565,0.0760497640871747,1.7486515802107e-07
"window",100,80,6,50,1,0.0036,70,60,0.757853954478116,1.22421910802715,27,"oracle_local",0.0756315952719565,0.06416147456111,0.00013156366912139
"window",100,80,6,50,1,0.0036,70,60,0.701037935062538,1.2521133075943,28,"real_pool",0.0374467523191821,0.0342203326344206,1.0409783982217e-05
"window",100,80,6,50,1,0.0036,70,60,0.701037935062538,1.2521133075943,28,"oracle_pool",0.0374467523191821,0.0350945345707096,5.53292833622944e-06
"window",100,80,6,50,1,0.0036,70,60,0.701037935062538,1.2521133075943,28,"oracle_local",0.0374467523191821,0.0387125681691605,1.60228976605636e-06
"window",100,80,6,50,1,0.0036,70,60,0.64081865350477,1.23984380952987,29,"real_pool",0.00631037145046892,0.000641037217865603,3.21413506409678e-05
"window",100,80,6,50,1,0.0036,70,60,0.64081865350477,1.23984380952987,29,"oracle_pool",0.00631037145046892,0.00325763879635146,9.319176657515e-06
"window",100,80,6,50,1,0.0036,70,60,0.64081865350477,1.23984380952987,29,"oracle_local",0.00631037145046892,0.00354174928483252,7.66526869605315e-06
"window",100,80,6,50,1,0.0036,70,60,0.67571216143121,1.25707964242159,30,"real_pool",0.0212435679330965,0.0206047716766224,4.0806065728531e-07
"window",100,80,6,50,1,0.0036,70,60,0.67571216143121,1.25707964242159,30,"oracle_pool",0.0212435679330965,0.0220556315902337,6.5944738324305e-07
"window",100,80,6,50,1,0.0036,70,60,0.67571216143121,1.25707964242159,30,"oracle_local",0.0212435679330965,0.0197046661076738,2.36821882828926e-06
"window",100,80,6,50,1,0.0036,70,60,0.78738376685139,1.18359449762139,31,"real_pool",-0.042880091678644,-0.0558517028724463,0.000168262696963176
"window",100,80,6,50,1,0.0036,70,60,0.78738376685139,1.18359449762139,31,"oracle_pool",-0.042880091678644,-0.0507910378471552,6.25830692810813e-05
"window",100,80,6,50,1,0.0036,70,60,0.78738376685139,1.18359449762139,31,"oracle_local",-0.042880091678644,-0.044593737116892,2.93658068802825e-06
"window",100,80,6,50,1,0.0036,70,60,0.743731010421124,1.2854873402043,32,"real_pool",-0.0145382139674929,-0.013086431297645,2.10767292047068e-06
"window",100,80,6,50,1,0.0036,70,60,0.743731010421124,1.2854873402043,32,"oracle_pool",-0.0145382139674929,-0.0122270863702426,5.34131077077184e-06
"window",100,80,6,50,1,0.0036,70,60,0.743731010421124,1.2854873402043,32,"oracle_local",-0.0145382139674929,-0.0141386537880361,1.5964833700756e-07
"window",100,80,6,50,1,0.0036,70,60,0.721808585298055,1.25915051906931,33,"real_pool",0.0125926939214812,0.0160080609273241,1.16647317846003e-05
"window",100,80,6,50,1,0.0036,70,60,0.721808585298055,1.25915051906931,33,"oracle_pool",0.0125926939214812,0.0136317090850669,1.07955251016105e-06
"window",100,80,6,50,1,0.0036,70,60,0.721808585298055,1.25915051906931,33,"oracle_local",0.0125926939214812,0.0146350539650942,4.17123454774723e-06
"window",100,80,6,50,1,0.0036,70,60,0.748010511034767,1.26681796297344,34,"real_pool",-0.00997219626471853,-0.0105786743353026,3.67815650099421e-07
"window",100,80,6,50,1,0.0036,70,60,0.748010511034767,1.26681796297344,34,"oracle_pool",-0.00997219626471853,-0.010918379818436,8.95263317325324e-07
"window",100,80,6,50,1,0.0036,70,60,0.748010511034767,1.26681796297344,34,"oracle_local",-0.00997219626471853,-0.0119814930632689,4.03727362466484e-06
"window",100,80,6,50,1,0.0036,70,60,0.799471825678154,1.25644292826078,35,"real_pool",0.0916971111788727,0.0901998804685611,2.24169979990035e-06
"window",100,80,6,50,1,0.0036,70,60,0.799471825678154,1.25644292826078,35,"oracle_pool",0.0916971111788727,0.0905465396605981,1.3238148186648e-06
"window",100,80,6,50,1,0.0036,70,60,0.799471825678154,1.25644292826078,35,"oracle_local",0.0916971111788727,0.0905902050803232,1.22524111100615e-06
"window",100,80,6,50,1,0.0036,70,60,0.761684706752831,1.21053551022053,36,"real_pool",0.00818959998156775,-0.00264872161924594,0.000117469215122664
"window",100,80,6,50,1,0.0036,70,60,0.761684706752831,1.21053551022053,36,"oracle_pool",0.00818959998156775,-0.00068928434980481,7.88345869698931e-05
"window",100,80,6,50,1,0.0036,70,60,0.761684706752831,1.21053551022053,36,"oracle_local",0.00818959998156775,0.00667650329077133,2.28946159569905e-06
"window",100,80,6,50,1,0.0036,70,60,0.748104064580931,1.29677959642958,37,"real_pool",-0.0180020632694959,-0.0168727183705213,1.27541990083988e-06
"window",100,80,6,50,1,0.0036,70,60,0.748104064580931,1.29677959642958,37,"oracle_pool",-0.0180020632694959,-0.0185551616198605,3.05917785176065e-07
"window",100,80,6,50,1,0.0036,70,60,0.748104064580931,1.29677959642958,37,"oracle_local",-0.0180020632694959,-0.0160976549559152,3.62677102483523e-06
"window",100,80,6,50,1,0.0036,70,60,0.697724251205973,1.26403171942157,38,"real_pool",-0.00888256239808284,-0.000870954092284323,6.41858676455398e-05
"window",100,80,6,50,1,0.0036,70,60,0.697724251205973,1.26403171942157,38,"oracle_pool",-0.00888256239808284,-0.00443438572128056,1.97862757480477e-05
"window",100,80,6,50,1,0.0036,70,60,0.697724251205973,1.26403171942157,38,"oracle_local",-0.00888256239808284,-0.00762236203065171,1.58810496607355e-06
"window",100,80,6,50,1,0.0036,70,60,0.563818176971882,1.28997904577793,39,"real_pool",-0.0591328374441632,-0.0659297118000955,4.61975010103303e-05
"window",100,80,6,50,1,0.0036,70,60,0.563818176971882,1.28997904577793,39,"oracle_pool",-0.0591328374441632,-0.0606780353275317,2.38763649876643e-06
"window",100,80,6,50,1,0.0036,70,60,0.563818176971882,1.28997904577793,39,"oracle_local",-0.0591328374441632,-0.0678433973845301,7.58738544747243e-05
"window",100,80,6,50,1,0.0036,70,60,0.769565118006848,1.22648985105834,40,"real_pool",0.0334711167299004,0.0317151364440289,3.08346676436915e-06
"window",100,80,6,50,1,0.0036,70,60,0.769565118006848,1.22648985105834,40,"oracle_pool",0.0334711167299004,0.0295028397741583,1.57472219974737e-05
"window",100,80,6,50,1,0.0036,70,60,0.769565118006848,1.22648985105834,40,"oracle_local",0.0334711167299004,0.0351626137020459,2.86116200677743e-06
"window",100,80,6,50,1,0.0036,70,60,0.79447440009121,1.25808844624528,41,"real_pool",-0.000340114153837911,-9.43370584593622e-05,6.04063806127162e-08
"window",100,80,6,50,1,0.0036,70,60,0.79447440009121,1.25808844624528,41,"oracle_pool",-0.000340114153837911,0.00312278443668983,1.1991666648279e-05
"window",100,80,6,50,1,0.0036,70,60,0.79447440009121,1.25808844624528,41,"oracle_local",-0.000340114153837911,-0.00278600000222883,5.98235758335899e-06
"window",100,80,6,50,1,0.0036,70,60,0.78680560557433,1.24259682561504,42,"real_pool",-0.0308323409376359,-0.024645602740645,3.82757295181065e-05
"window",100,80,6,50,1,0.0036,70,60,0.78680560557433,1.24259682561504,42,"oracle_pool",-0.0308323409376359,-0.0293623471872999,2.16088162602683e-06
"window",100,80,6,50,1,0.0036,70,60,0.78680560557433,1.24259682561504,42,"oracle_local",-0.0308323409376359,-0.0260279928089256,2.30817609418422e-05
"window",100,80,6,50,1,0.0036,70,60,0.724285146270864,1.26970249848392,43,"real_pool",-0.00475522885496307,-0.0111714925341228,4.11684396005047e-05
"window",100,80,6,50,1,0.0036,70,60,0.724285146270864,1.26970249848392,43,"oracle_pool",-0.00475522885496307,-0.0107528101507433,3.59709813994929e-05
"window",100,80,6,50,1,0.0036,70,60,0.724285146270864,1.26970249848392,43,"oracle_local",-0.00475522885496307,-0.00446754732174852,8.27606645526744e-08
"window",100,80,6,50,1,0.0036,70,60,0.613415131575095,1.25167957349358,44,"real_pool",0.00475399710169638,0.00821892580572523,1.20057309240031e-05
"window",100,80,6,50,1,0.0036,70,60,0.613415131575095,1.25167957349358,44,"oracle_pool",0.00475399710169638,0.00610804350097406,1.83344165139686e-06
"window",100,80,6,50,1,0.0036,70,60,0.613415131575095,1.25167957349358,44,"oracle_local",0.00475399710169638,0.00691755266039539,4.68097265557739e-06
"window",100,80,6,50,1,0.0036,70,60,0.683659754246531,1.23400921551777,45,"real_pool",0.0146721863249112,0.0170049755004607,5.44190533756128e-06
"window",100,80,6,50,1,0.0036,70,60,0.683659754246531,1.23400921551777,45,"oracle_pool",0.0146721863249112,0.0103326512937893,1.88315642863336e-05
"window",100,80,6,50,1,0.0036,70,60,0.683659754246531,1.23400921551777,45,"oracle_local",0.0146721863249112,0.0220046723494168,5.37653512995699e-05
"window",100,80,6,50,1,0.0036,70,60,0.595683069614553,1.21705390868337,46,"real_pool",0.0227790225208284,0.0256229734600373,8.08805694462722e-06
"window",100,80,6,50,1,0.0036,70,60,0.595683069614553,1.21705390868337,46,"oracle_pool",0.0227790225208284,0.0257951480780327,9.09701337682094e-06
"window",100,80,6,50,1,0.0036,70,60,0.595683069614553,1.21705390868337,46,"oracle_local",0.0227790225208284,0.0236573912015181,7.71531539216546e-07
"window",100,80,6,50,1,0.0036,70,60,0.691376316468352,1.22297402688862,47,"real_pool",0.00576033984531679,0.000231019474179116,3.05733837666781e-05
"window",100,80,6,50,1,0.0036,70,60,0.691376316468352,1.22297402688862,47,"oracle_pool",0.00576033984531679,0.00469203457857287,1.14127614295279e-06
"window",100,80,6,50,1,0.0036,70,60,0.691376316468352,1.22297402688862,47,"oracle_local",0.00576033984531679,0.00222117184137662,1.25257101601138e-05
"window",100,80,6,50,1,0.0036,70,60,0.756460580776362,1.2609885985973,48,"real_pool",0.000814011721934506,-0.00104344417491825,3.45014240875306e-06
"window",100,80,6,50,1,0.0036,70,60,0.756460580776362,1.2609885985973,48,"oracle_pool",0.000814011721934506,0.0015147763778774,4.91071103018757e-07
"window",100,80,6,50,1,0.0036,70,60,0.756460580776362,1.2609885985973,48,"oracle_local",0.000814011721934506,-0.00215778356656477,8.83156723674651e-06
"window",100,80,6,50,1,0.0036,70,60,0.722864595858426,1.24645967699744,49,"real_pool",-0.0145673066755478,-0.00628042981910708,6.86723280338135e-05
"window",100,80,6,50,1,0.0036,70,60,0.722864595858426,1.24645967699744,49,"oracle_pool",-0.0145673066755478,-0.0125275654342679,4.16054433137814e-06
"window",100,80,6,50,1,0.0036,70,60,0.722864595858426,1.24645967699744,49,"oracle_local",-0.0145673066755478,-0.00804818580497641,4.24989369251201e-05
"window",100,80,6,50,1,0.0036,70,60,0.730975855199924,1.27621185043994,50,"real_pool",-0.0167364287439412,-0.0164783294143615,6.66152639294574e-08
"window",100,80,6,50,1,0.0036,70,60,0.730975855199924,1.27621185043994,50,"oracle_pool",-0.0167364287439412,-0.0180429313700312,1.70694911198014e-06
"window",100,80,6,50,1,0.0036,70,60,0.730975855199924,1.27621185043994,50,"oracle_local",-0.0167364287439412,-0.0163183692721876,1.74773721922835e-07
"window",100,80,6,50,1,0.0036,70,60,0.742514014795844,1.25025327131953,51,"real_pool",-0.0210152172197718,-0.0121181881526945,7.91571262204181e-05
"window",100,80,6,50,1,0.0036,70,60,0.742514014795844,1.25025327131953,51,"oracle_pool",-0.0210152172197718,-0.0146263582581472,4.08175188315307e-05
"window",100,80,6,50,1,0.0036,70,60,0.742514014795844,1.25025327131953,51,"oracle_local",-0.0210152172197718,-0.0183507061120192,7.09961944333701e-06
"window",100,80,6,50,1,0.0036,70,60,0.684860448290842,1.26561540773156,52,"real_pool",0.0089936013836283,0.00435046441960622,2.15587208666682e-05
"window",100,80,6,50,1,0.0036,70,60,0.684860448290842,1.26561540773156,52,"oracle_pool",0.0089936013836283,0.00362249007844592,2.8848836652658e-05
"window",100,80,6,50,1,0.0036,70,60,0.684860448290842,1.26561540773156,52,"oracle_local",0.0089936013836283,0.0092829993180401,8.37511644418145e-08
"window",100,80,6,50,1,0.0036,70,60,0.711054155095762,1.21827639126333,53,"real_pool",0.0405373531284646,0.0470790326377934,4.27935708027724e-05
"window",100,80,6,50,1,0.0036,70,60,0.711054155095762,1.21827639126333,53,"oracle_pool",0.0405373531284646,0.0446777098450354,1.71425537404533e-05
"window",100,80,6,50,1,0.0036,70,60,0.711054155095762,1.21827639126333,53,"oracle_local",0.0405373531284646,0.0445588453980793,1.6172400074571e-05
"window",100,80,6,50,1,0.0036,70,60,0.647955689744404,1.22353186094405,54,"real_pool",-0.00273255454320233,0.00198462941177724,2.22518244651167e-05
"window",100,80,6,50,1,0.0036,70,60,0.647955689744404,1.22353186094405,54,"oracle_pool",-0.00273255454320233,-0.000814327258299494,3.67959591654569e-06
"window",100,80,6,50,1,0.0036,70,60,0.647955689744404,1.22353186094405,54,"oracle_local",-0.00273255454320233,-0.00102690910195168,2.90922637125909e-06
"window",100,80,6,50,1,0.0036,70,60,0.720526109731691,1.29321847648891,55,"real_pool",-0.0357766460927808,-0.045856318623109,0.000101599798318653
"window",100,80,6,50,1,0.0036,70,60,0.720526109731691,1.29321847648891,55,"oracle_pool",-0.0357766460927808,-0.0416656404751107,3.4680254835113e-05
"window",100,80,6,50,1,0.0036,70,60,0.720526109731691,1.29321847648891,55,"oracle_local",-0.0357766460927808,-0.0400918874689241,1.86213081343797e-05
"window",100,80,6,50,1,0.0036,70,60,0.670101386533977,1.19111059746788,56,"real_pool",0.0532270196193672,0.0534595380106729,5.40648022953925e-08
"window",100,80,6,50,1,0.0036,70,60,0.670101386533977,1.19111059746788,56,"oracle_pool",0.0532270196193672,0.0552933854059119,4.26986756380263e-06
"window",100,80,6,50,1,0.0036,70,60,0.670101386533977,1.19111059746788,56,"oracle_local",0.0532270196193672,0.0565407837841657,1.09810329399028e-05
"window",100,80,6,50,1,0.0036,70,60,0.76200068285581,1.26146738327855,57,"real_pool",-0.00558348952229417,-0.0067601879577838,1.38461920808375e-06
"window",100,80,6,50,1,0.0036,70,60,0.76200068285581,1.26146738327855,57,"oracle_pool",-0.00558348952229417,-0.0061172279568461,2.84876716517947e-07
"window",100,80,6,50,1,0.0036,70,60,0.76200068285581,1.26146738327855,57,"oracle_local",-0.00558348952229417,-0.00586578398709907,7.96901648594825e-08
"window",100,80,6,50,1,0.0036,70,60,0.730925566119076,1.29579755078078,58,"real_pool",0.0246249467171295,0.0275396929048174,8.4957453386408e-06
"window",100,80,6,50,1,0.0036,70,60,0.730925566119076,1.29579755078078,58,"oracle_pool",0.0246249467171295,0.0290013781427404,1.91531520230739e-05
"window",100,80,6,50,1,0.0036,70,60,0.730925566119076,1.29579755078078,58,"oracle_local",0.0246249467171295,0.0219214665012798,7.30880527749106e-06
"window",100,80,6,50,1,0.0036,70,60,0.764036358203055,1.19470076215924,59,"real_pool",-0.000369931661133959,-0.0011599423459356,6.24116882100759e-07
"window",100,80,6,50,1,0.0036,70,60,0.764036358203055,1.19470076215924,59,"oracle_pool",-0.000369931661133959,0.00640559567115305,4.59077706305683e-05
"window",100,80,6,50,1,0.0036,70,60,0.764036358203055,1.19470076215924,59,"oracle_local",-0.000369931661133959,-0.00839071438575168,6.43329555155261e-05
"window",100,80,6,50,1,0.0036,70,60,0.67438182313076,1.30457363276537,60,"real_pool",-0.0367758972478612,-0.0282306126830968,7.30218882928004e-05
"window",100,80,6,50,1,0.0036,70,60,0.67438182313076,1.30457363276537,60,"oracle_pool",-0.0367758972478612,-0.0369473780329372,2.94056596502952e-08
"window",100,80,6,50,1,0.0036,70,60,0.67438182313076,1.30457363276537,60,"oracle_local",-0.0367758972478612,-0.0296017161362984,5.14688746215041e-05
