"scenario","N","T","r","K","x_val","SNR_target","sigma2","N1k","T1k","c_ell","c_u","rep","method","mu_true","mu_hat","sq_err"
"fixed_x_window",200,200,6,100,79,1,0.0018,79,79,0.727560137262378,1.40269911258576,20,"real_pool",0.0288269771578599,-0.00586987986991475,0.00120387188760583
"fixed_x_window",200,200,6,100,79,1,0.0018,79,79,0.727560137262378,1.40269911258576,20,"oracle_local",0.0288269771578599,-0.00431848175619458,0.00109862144662327
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.70251486037501,1.40502387179892,1,"real_pool",-0.881102552851681,-0.895621774132651,0.000210807786605774
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.70251486037501,1.40502387179892,1,"oracle_local",-0.881102552851681,-0.866773475753753,0.00020532245047837
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.63330174477476,1.24563236073099,2,"real_pool",-0.485828049276739,-0.409532315006414,0.00582103906784813
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.63330174477476,1.24563236073099,2,"oracle_local",-0.485828049276739,-0.414282249290407,0.00511880149568427
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.705392750773384,1.26926477498626,3,"real_pool",0.144304094447781,0.13051114523457,0.000190245447998237
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.705392750773384,1.26926477498626,3,"oracle_local",0.144304094447781,0.126215598348449,0.00032719369113555
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.655367879008314,1.321909430907,4,"real_pool",0.37995912978526,0.394702725228062,0.000217373606580988
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.655367879008314,1.321909430907,4,"oracle_local",0.37995912978526,0.392385361846744,0.000154411243245842
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.725792683599078,1.27330095943822,5,"real_pool",-0.469329995835168,-0.549662117363185,0.00645324974919211
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.725792683599078,1.27330095943822,5,"oracle_local",-0.469329995835168,-0.543849146000779,0.00555310374140497
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.663763908094035,1.26724744998316,6,"real_pool",-0.428553165867382,-0.35533032762402,0.00536158404041366
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.663763908094035,1.26724744998316,6,"oracle_local",-0.428553165867382,-0.336091746404637,0.00854911408906575
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.673886978841614,1.29921391129019,7,"real_pool",0.216808484164587,0.22031298458254,1.22815231794327e-05
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.673886978841614,1.29921391129019,7,"oracle_local",0.216808484164587,0.225232275361572,7.09602581304099e-05
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.701592982852421,1.37781616858534,8,"real_pool",0.414187234193297,0.372101563316132,0.00177120369318106
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.701592982852421,1.37781616858534,8,"oracle_local",0.414187234193297,0.368623837609218,0.00207602310827808
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.741281627059184,1.31034900682094,9,"real_pool",0.459154190888829,0.385211853977423,0.00546746918791987
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.741281627059184,1.31034900682094,9,"oracle_local",0.459154190888829,0.385686011266961,0.00539757341695103
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.719522821266238,1.38236902056403,10,"real_pool",-0.133307385755025,-0.165505343266381,0.00103670846790306
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.719522821266238,1.38236902056403,10,"oracle_local",-0.133307385755025,-0.163575117233551,0.00091613556885615
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.605128220380367,1.19366320673614,11,"real_pool",-0.681907187255811,-0.680187964730428,2.95572609178595e-06
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.605128220380367,1.19366320673614,11,"oracle_local",-0.681907187255811,-0.679979107108826,3.71749305319804e-06
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.725811449386474,1.29863488180807,12,"real_pool",-0.0157827709600833,0.00884024009708984,0.000606292673521672
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.725811449386474,1.29863488180807,12,"oracle_local",-0.0157827709600833,-0.00535033271161099,0.000108835767808189
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.725986471067779,1.36881774149685,13,"real_pool",-0.107371140058561,-0.145066449228443,0.00142093633341299
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.725986471067779,1.36881774149685,13,"oracle_local",-0.107371140058561,-0.146306887599641,0.00151599243658279
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.635986130118008,1.31175491605659,14,"real_pool",0.103546856146198,0.0753063378016151,0.000797526876370729
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.635986130118008,1.31175491605659,14,"oracle_local",0.103546856146198,0.0900842098004954,0.000181242846629464
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.706429401420544,1.33941184686853,15,"real_pool",-0.264223568357762,-0.221186080019317,0.00185222540248177
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.706429401420544,1.33941184686853,15,"oracle_local",-0.264223568357762,-0.214546421770004,0.00246781889310155
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.668668197228378,1.40514124243571,16,"real_pool",0.615649133807547,0.581799136317677,0.00114582233006422
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.668668197228378,1.40514124243571,16,"oracle_local",0.615649133807547,0.59284852453031,0.000519867783413228
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.648042803539666,1.33451131324558,17,"real_pool",0.0645129182200707,0.109764485828852,0.00204770437105212
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.648042803539666,1.33451131324558,17,"oracle_local",0.0645129182200707,0.106829044756915,0.00179065456508224
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.688007287980243,1.29890536996577,18,"real_pool",-0.387823560883273,-0.453623808733576,0.00432967261716137
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.688007287980243,1.29890536996577,18,"oracle_local",-0.387823560883273,-0.470546656230132,0.0068431105037656
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.511670097605259,1.3398719943201,19,"real_pool",0.506086639726916,0.544851680160872,0.00150272835984627
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.511670097605259,1.3398719943201,19,"oracle_local",0.506086639726916,0.53517357574289,0.000846049846797347
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.676872486554742,1.24861422029954,20,"real_pool",-0.214693747988027,-0.211547473499441,9.89904315752768e-06
"fixed_x_window",200,200,6,100,89,1,0.0018,89,89,0.676872486554742,1.24861422029954,20,"oracle_local",-0.214693747988027,-0.222561573624711,6.19026802492599e-05
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.708957425636418,1.34140548260197,1,"real_pool",0.0157475385454081,0.0656840212955931,0.00249365230945952
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.708957425636418,1.34140548260197,1,"oracle_local",0.0157475385454081,0.0721279778548535,0.00317875393672606
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.695843495108633,1.32251400578448,2,"real_pool",0.244092655351535,0.252407622242122,6.91386743915534e-05
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.695843495108633,1.32251400578448,2,"oracle_local",0.244092655351535,0.253985178927992,9.78620227107522e-05
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.740649791967843,1.35140372039628,3,"real_pool",-0.0289465486259919,-0.0337793040302289,2.33555247971818e-05
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.740649791967843,1.35140372039628,3,"oracle_local",-0.0289465486259919,-0.0471887569453638,0.000332778164367362
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.810540856125072,1.35407795248768,4,"real_pool",-0.0139765283600092,0.0398043378990965,0.00289238157557981
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.810540856125072,1.35407795248768,4,"oracle_local",-0.0139765283600092,0.0379268116429697,0.00269395670346482
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.674705088384894,1.34700992923791,5,"real_pool",0.162472655932712,0.200917478805941,0.00147800440575396
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.674705088384894,1.34700992923791,5,"oracle_local",0.162472655932712,0.197711923371377,0.00124180596961379
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.586206248303638,1.31083490465626,6,"real_pool",0.0548144939702897,0.125513635145965,0.00499836856297806
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.586206248303638,1.31083490465626,6,"oracle_local",0.0548144939702897,0.141520187966089,0.00751787737129325
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.817619362997703,1.37617115856389,7,"real_pool",0.437688503919324,0.424012086775857,0.000187044385882103
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.817619362997703,1.37617115856389,7,"oracle_local",0.437688503919324,0.418035172250699,0.000386253445676978
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.679329531229063,1.27193577852069,8,"real_pool",-0.592957661103338,-0.626032818199753,0.00109396601695254
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.679329531229063,1.27193577852069,8,"oracle_local",-0.592957661103338,-0.635831463185354,0.0018381629049679
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.689274095561623,1.36974531164806,9,"real_pool",-0.164693393084222,-0.128734981870713,0.00129300733699977
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.689274095561623,1.36974531164806,9,"oracle_local",-0.164693393084222,-0.137701965489043,0.000728537163625782
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.603585534046435,1.33506865398531,10,"real_pool",-0.664437863953086,-0.693434142491044,0.000840784169050815
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.603585534046435,1.33506865398531,10,"oracle_local",-0.664437863953086,-0.688371965342074,0.000572841209298341
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.723542918957907,1.42141018899401,11,"real_pool",0.085672296463224,0.126094531366613,0.00163395707458478
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.723542918957907,1.42141018899401,11,"oracle_local",0.085672296463224,0.129886584653363,0.00195490328016068
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.675016391085986,1.38410334232072,12,"real_pool",-0.140857314146517,-0.0606701207688934,0.00642998598178032
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.675016391085986,1.38410334232072,12,"oracle_local",-0.140857314146517,-0.062557700832591,0.00613082944511026
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.770062330016083,1.30968417234684,13,"real_pool",-0.433801731134289,-0.442704441115165,7.92582450035882e-05
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.770062330016083,1.30968417234684,13,"oracle_local",-0.433801731134289,-0.441833937102155,6.45163327102297e-05
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.709246036009845,1.22131441687427,14,"real_pool",0.18397341762879,0.210357051293102,0.00069609612533265
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.709246036009845,1.22131441687427,14,"oracle_local",0.18397341762879,0.219205433360865,0.00124129493254523
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.747036003067819,1.39459444650603,15,"real_pool",0.151055146892675,0.131946315362375,0.000365147442453405
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.747036003067819,1.39459444650603,15,"oracle_local",0.151055146892675,0.137458330420142,0.00018487341818775
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.798915573181672,1.35365332834108,16,"real_pool",0.34410712965344,0.334706110889637,8.83791537973835e-05
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.798915573181672,1.35365332834108,16,"oracle_local",0.34410712965344,0.31848716635524,0.000656382519401112
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.671331061922026,1.27261979564602,17,"real_pool",0.127411125619234,0.174487128536177,0.002216150050636
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.671331061922026,1.27261979564602,17,"oracle_local",0.127411125619234,0.162111532015085,0.00120411820403719
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.717120361401666,1.29559249304112,18,"real_pool",-0.413427226230195,-0.3731248105029,0.00162428471345573
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.717120361401666,1.29559249304112,18,"oracle_local",-0.413427226230195,-0.362952326854541,0.0025477154669824
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.756136561149052,1.28415359507094,19,"real_pool",0.169094960201375,0.25346616403331,0.00711850003604994
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.756136561149052,1.28415359507094,19,"oracle_local",0.169094960201375,0.242718480890077,0.00542042279859975
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.735909561557538,1.29398012217366,20,"real_pool",-0.455930809557844,-0.445122805560993,0.000116812950395951
"fixed_x_window",200,200,6,100,99,1,0.0018,99,99,0.735909561557538,1.29398012217366,20,"oracle_local",-0.455930809557844,-0.457597006000223,2.77621058459561e-06
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.677880598961827,1.27570456764631,1,"real_pool",0.0901388187464205,0.00717270804826226,0.00688337552437906
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.677880598961827,1.27570456764631,1,"oracle_local",0.0901388187464205,0.0274711522640282,0.00392723642234836
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.716750496459273,1.28377133302025,2,"real_pool",-0.29602766748776,-0.313101859855414,0.000291528045007673
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.716750496459273,1.28377133302025,2,"oracle_local",-0.29602766748776,-0.306749694334724,0.000114961859707036
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.67311609075377,1.28097508448951,3,"real_pool",-0.618547847677763,-0.607002710453235,0.000133290193533187
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.67311609075377,1.28097508448951,3,"oracle_local",-0.618547847677763,-0.617505217363381,1.08707797246763e-06
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.764267943428813,1.26806555946437,4,"real_pool",0.118259007770742,0.0637588835663696,0.00297026353829197
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.764267943428813,1.26806555946437,4,"oracle_local",0.118259007770742,0.0548641700548631,0.00401890544902257
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.754149037418776,1.29503465633982,5,"real_pool",-0.527637549284709,-0.514114403584679,0.000182875469624243
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.754149037418776,1.29503465633982,5,"oracle_local",-0.527637549284709,-0.530117898767551,6.15213355703476e-06
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.70145848175705,1.31863175549515,6,"real_pool",-0.356499278280547,-0.334927466604021,0.00046534305900752
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.70145848175705,1.31863175549515,6,"oracle_local",-0.356499278280547,-0.354214336481243,5.22095902620735e-06
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.719289140942856,1.24957028329891,7,"real_pool",0.250619117563106,0.2770275808468,0.000697406933006232
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.719289140942856,1.24957028329891,7,"oracle_local",0.250619117563106,0.276727891259592,0.000681668063934337
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.732590621955073,1.31203486820408,8,"real_pool",0.0992802921393664,0.103925037660569,2.15736609567301e-05
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.732590621955073,1.31203486820408,8,"oracle_local",0.0992802921393664,0.116152227471362,0.000284662201847035
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.811610691269789,1.28455167659031,9,"real_pool",0.0914314087569844,0.0755704296678582,0.000251570657665698
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.811610691269789,1.28455167659031,9,"oracle_local",0.0914314087569844,0.0805868654574927,0.000117604119374551
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.788060535117233,1.1605576258343,10,"real_pool",0.331810726288114,0.391239541240093,0.00353178404659659
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.788060535117233,1.1605576258343,10,"oracle_local",0.331810726288114,0.398408002174052,0.0044351971554277
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.74306409770727,1.24730427682199,11,"real_pool",0.43073130205928,0.40932257467079,0.000458333608394702
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.74306409770727,1.24730427682199,11,"oracle_local",0.43073130205928,0.404247676765932,0.000701382408678475
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.776674335017949,1.26083541366273,12,"real_pool",-0.00395102936783217,-0.00528478186866953,1.77889573348989e-06
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.776674335017949,1.26083541366273,12,"oracle_local",-0.00395102936783217,-0.00668964375428802,7.50000875770294e-06
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.722850325546932,1.32714569238127,13,"real_pool",-0.218824524945268,-0.237359779499255,0.000343555661381122
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.722850325546932,1.32714569238127,13,"oracle_local",-0.218824524945268,-0.225908424835831,5.01816376595282e-05
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.741266996162921,1.31917292544117,14,"real_pool",-0.0951746403878858,-0.0782132242515298,0.000287689637350639
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.741266996162921,1.31917292544117,14,"oracle_local",-0.0951746403878858,-0.0758181722531321,0.000374672858651737
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.679560574936576,1.27206917671531,15,"real_pool",0.0906199159894911,0.063868001631217,0.000715664921832432
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.679560574936576,1.27206917671531,15,"oracle_local",0.0906199159894911,0.062035447153089,0.000817071858659242
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.645651323250466,1.22674112693639,16,"real_pool",-0.391852004237136,-0.410030380717937,0.000330453371477725
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.645651323250466,1.22674112693639,16,"oracle_local",-0.391852004237136,-0.400174992650714,6.92721361325459e-05
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.730542605300683,1.2172238103162,17,"real_pool",-0.656441712983738,-0.626863200874065,0.000874888378622072
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.730542605300683,1.2172238103162,17,"oracle_local",-0.656441712983738,-0.634706272279158,0.000472429382622332
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.66339001181724,1.27885133543919,18,"real_pool",0.0768634809468193,0.0824060389791665,3.07199495419363e-05
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.66339001181724,1.27885133543919,18,"oracle_local",0.0768634809468193,0.0780370041786207,1.37715677557749e-06
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.741887312460729,1.28273713048077,19,"real_pool",0.0882119713497165,0.0738983163514276,0.000204880719410039
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.741887312460729,1.28273713048077,19,"oracle_local",0.0882119713497165,0.0832002001706093,2.51178503517287e-05
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.776358269392979,1.31622034530866,20,"real_pool",0.320076631703593,0.353391233135188,0.00110986266854605
"fixed_x_window",200,200,6,100,109,1,0.0018,109,109,0.776358269392979,1.31622034530866,20,"oracle_local",0.320076631703593,0.349037598717125,0.000838737610358905
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.692280011654064,1.23548152772411,1,"real_pool",0.143686861250477,0.168851671642733,0.000633267682078219
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.692280011654064,1.23548152772411,1,"oracle_local",0.143686861250477,0.165402656671415,0.000471575770764057
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.743408927321396,1.18589033743776,2,"real_pool",0.368995016361905,0.402558673937093,0.00112651910982442
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.743408927321396,1.18589033743776,2,"oracle_local",0.368995016361905,0.387333180046441,0.000336288247320813
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.689481057072042,1.26114635975825,3,"real_pool",0.369676730231224,0.376888479302903,5.20093246728563e-05
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.689481057072042,1.26114635975825,3,"oracle_local",0.369676730231224,0.380397160928276,0.000114927634330297
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.645836836605286,1.26368716334679,4,"real_pool",0.815820078522392,0.816052848890973,5.41820444890984e-08
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.645836836605286,1.26368716334679,4,"oracle_local",0.815820078522392,0.794698788112627,0.000446108908573639
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.881100237725408,1.25594440106788,5,"real_pool",-0.184801004086931,-0.194513216597328,9.43270718470996e-05
"fixed_x_window",200,200,6,100,119,1,0.0018,119,119,0.881100237725408,1.25594440106788,5,"oracle_local",-0.184801004086931,-0.184473998737245,1.06932498723713e-07
